id,aircraftModel,tailNumber,price,priceUnit,quoteDate,leg_Passenger_number_PAX,leg_Departure_Date,leg_Arrival_Date,leg_Departure_Airport,leg_Arrival_Airport,leg_Departure_City,leg_Arrival_City,filename,fileModificationTime,diffDays,quoteDayOfWeek,category,reason,price_zscore,category_lower,airport_distance,price_per_mile,distance_bin
12645,Global Express,N83WG,160000.0,USD,2025-03-18 00:00:00.000,5,2025-04-14,2025-04-15,KIND,UTTT,"Indianapolis, IN, US","Tashkent, UZ",avinode-fl-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJdxdzP.json,2025-03-20 09:53:16.000,27.0,1.0,Ultra long range,Price outside 1-99 percentile range,-0.009062958976640554,,,,
12670,Global 5000,9HMBA,245000.0,USD,2025-03-18 00:00:00.000,5,2025-04-14,2025-04-15,KIND,UTTT,"Indianapolis, IN, US","Tashkent, UZ",avinode-fl-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJdxiLR.json,2025-03-20 09:53:21.000,27.0,1.0,Ultra long range,Price outside 1-99 percentile range,-0.009062935725732496,,,,
12679,Beech Baron 58,N3066D,2700.0,USD,2025-03-21 00:00:00.000,2,2025-03-23,2025-03-23,KOPF,KMTH,"Miami, FL, US","Marathon, FL, US",avinode-fl-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJg606f.json,2025-03-24 06:58:35.228,2.0,4.0,Turbo prop,Price outside 1-99 percentile range,-0.009063002004497467,,,,
12681,PA34200T,N73MJ,2250.0,USD,2025-03-21 00:00:00.000,2,2025-03-23,2025-03-23,KOPF,KMTH,"Miami, FL, US","Marathon, FL, US",avinode-fl-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJg606v.json,2025-03-24 06:58:35.451,2.0,4.0,Piston,Price outside 1-99 percentile range,-0.00906300212759051,,,,
12682,Cessna 402C,N2615Q,1350.0,USD,2025-03-21 00:00:00.000,2,2025-03-23,2025-03-23,KOPF,KMTH,"Miami, FL, US","Marathon, FL, US",avinode-fl-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJg6077.json,2025-03-24 06:58:35.560,2.0,4.0,Piston,Price outside 1-99 percentile range,-0.009063002373776595,,,,
12683,Cirrus SR 22,N822JJ,3500.0,USD,2025-03-21 00:00:00.000,2,2025-03-23,2025-03-23,KOPF,KMTH,"Miami, FL, US","Marathon, FL, US",avinode-fl-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJg6079.json,2025-03-24 06:58:35.668,2.0,4.0,Piston,Price outside 1-99 percentile range,-0.009063001785665391,,,,
12686,Piper Chieftain,N462DH,2995.0,USD,2025-03-21 00:00:00.000,4,2025-03-22,2025-03-22,KFXE,KEYW,"Fort Lauderdale, FL, US","Key West, FL, US",avinode-fl-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJg60U7.json,2025-03-24 06:58:36.195,1.0,4.0,Piston,Price outside 1-99 percentile range,-0.00906300192380314,,,,
12689,PA32R301,N596HP,1650.0,USD,2025-03-21 00:00:00.000,4,2025-03-22,2025-03-22,KFLL,KEYW,"Fort Lauderdale, FL, US","Key West, FL, US",avinode-fl-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJg60qI.json,2025-03-24 06:58:36.574,1.0,4.0,Piston,Price outside 1-99 percentile range,-0.009063002291714566,,,,
12692,Cessna 402C,N2615Q,1960.0,USD,2025-03-21 00:00:00.000,4,2025-03-22,2025-03-22,KFLL,KEYW,"Fort Lauderdale, FL, US","Key West, FL, US",avinode-fl-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJg60yh.json,2025-03-24 06:58:36.919,1.0,4.0,Piston,Price outside 1-99 percentile range,-0.009063002206917137,,,,
12697,PA32R301,N596HP,2184.0,USD,2025-03-21 00:00:00.000,2,2025-03-23,2025-03-23,KOPF,KMTH,"Miami, FL, US","Marathon, FL, US",avinode-fl-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJg61Hk.json,2025-03-24 06:58:37.550,2.0,4.0,Piston,Price outside 1-99 percentile range,-0.009063002145644155,,,,
12711,Cirrus SR 22,N122AS,1630.0,USD,2025-03-22 00:00:00.000,2,2025-03-23,2025-03-23,KOPF,KMTH,"Miami, FL, US","Marathon, FL, US",avinode-fl-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJg7CjA.json,2025-03-24 06:58:39.143,1.0,5.0,Piston,Price outside 1-99 percentile range,-0.009063002297185369,,,,
12712,"King Air 300, King Air 350","N123HG, N575RD",1333213308.0,USD,2025-03-24 00:00:00.000,4,2025-04-01,2025-04-01,KRNO,KBUR,"Reno, NV, US","Burbank, CA, US",avinode-fl-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJiad3E.json,2025-03-25 06:57:49.843,8.0,0.0,Turbo prop,Price outside 1-99 percentile range,-0.008698315448390996,,,,
12781,Global 6000,,231580.0,USD,2025-03-28 00:00:00.000,2,2025-04-02,2025-04-02,LTFM,EGGW,Istanbul,London,avinode-fl-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJkroUf.json,2025-04-03 09:41:15.383,5.0,4.0,Ultra long range,Price outside 1-99 percentile range,-0.009062939396640568,,,,
12970,Global Express XRS,LXJNC,146280.0,USD,2025-03-28 00:00:00.000,10,2025-06-28,2025-06-28,KPIT,LIRQ,"Pittsburgh, PA, US","Florence (firenze), IT",avinode-jan-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJkrsdn.json,2025-04-03 09:41:28.907,92.0,4.0,Ultra long range,Price outside 1-99 percentile range,-0.009062962729610654,,,,
13045,Cirrus SR 22,N535LB,2950.0,USD,2025-04-01 00:00:00.000,1,2025-04-03,2025-04-03,KPBI,KEYW,"West Palm Beach, FL, US","Key West, FL, US",avinode-jb-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJkr6f0.json,2025-04-03 09:41:37.107,2.0,1.0,Piston,Price outside 1-99 percentile range,-0.009063001936112442,,,,
13047,PA32R301,N239ST,2750.0,USD,2025-03-31 00:00:00.000,1,2025-04-03,2025-04-03,KPBI,KEYW,"West Palm Beach, FL, US","Key West, FL, US",avinode-jb-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJkr6gJ.json,2025-04-03 09:41:37.384,3.0,0.0,Piston,Price outside 1-99 percentile range,-0.009063001990820461,,,,
13050,Falcon 900B,ZSDFJ,153000.0,USD,2025-04-01 00:00:00.000,2,2025-04-15,2025-04-15,FLLC,OMDB,"Lusaka City, ZM","Dubai, AE",avinode-jb-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJkr7r2.json,2025-04-03 09:41:37.706,14.0,1.0,Heavy jet,Price outside 1-99 percentile range,-0.009062960891421218,,,,
13051,Cirrus SR 22,N20UF,3650.0,USD,2025-04-01 00:00:00.000,1,2025-04-03,2025-04-03,KPBI,KEYW,"West Palm Beach, FL, US","Key West, FL, US",avinode-jb-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJkr8BB.json,2025-04-03 09:41:37.962,2.0,1.0,Piston,Price outside 1-99 percentile range,-0.009063001744634376,,,,
13064,Citation VII,N750CK,1.0,USD,2025-03-28 00:00:00.000,4,2025-04-01,2025-04-01,TQPF,KHPN,"The Valley, AI","White Plains, NY, US",avinode-jb-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJkrsHF.json,2025-04-03 09:41:42.737,4.0,4.0,Midsize jet,Price outside 1-99 percentile range,-0.009063002742782182,,,,
13155,Falcon 7X,FHECD,174900.0,USD,2025-03-19 00:00:00.000,2,2025-07-01,2025-07-01,LSZA,KMIA,"Lugano, CH","Miami, FL, US",avinode-jdh-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJdxpLa.json,2025-03-20 09:53:55.000,104.0,2.0,Ultra long range,Price outside 1-99 percentile range,-0.009062954900893141,,,,
13175,Gulfstream G500,OELVA,157940.0,USD,2025-03-20 00:00:00.000,2,2025-07-01,2025-07-01,LSZA,KMIA,"Lugano, CH","Miami, FL, US",avinode-jdh-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJdxtz4.json,2025-03-20 14:08:19.056,103.0,3.0,Ultra long range,Price outside 1-99 percentile range,-0.009062959540133149,,,,
13237,"Citation VII, Hawker 800XP","N202JP, N492DY",2108025100.0,USD,2025-04-01 00:00:00.000,4,2025-05-08,2025-05-08,KDAL,KLWB,"Dallas, TX, US","Lewisburg, WV, US",avinode-jdh-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJkr875.json,2025-04-03 09:41:47.097,37.0,1.0,Midsize jet,Price outside 1-99 percentile range,-0.008486373357351796,,,,
13343,Falcon 7X,FHECD,164300.0,USD,2025-03-20 00:00:00.000,5,2025-03-24,2025-03-24,HTKJ,LEMD,"Kilimanjaro, TZ","Madrid, ES",avinode-jn-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJdxt4h.json,2025-03-20 14:08:20.221,4.0,3.0,Ultra long range,Price outside 1-99 percentile range,-0.009062957800418147,,,,
13344,Gulfstream GIVSP,,180000.0,USD,2025-03-20 00:00:00.000,5,2025-03-24,2025-03-24,HTKJ,LEMD,"Kilimanjaro, TZ","Madrid, ES",avinode-jn-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJdxt4O.json,2025-03-20 14:08:19.898,4.0,3.0,Heavy jet,Price outside 1-99 percentile range,-0.009062953505838658,,,,
13357,PA34200T,N73MJ,3000.0,USD,2025-03-20 00:00:00.000,3,2025-03-20,2025-03-20,KOPF,KEYW,"Miami, FL, US","Key West, FL, US",avinode-jn-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJdxw10.json,2025-03-21 13:28:42.221,0.0,3.0,Piston,Price outside 1-99 percentile range,-0.009063001922435438,,,,
13358,PA32R301,N239ST,2385.0,USD,2025-03-20 00:00:00.000,3,2025-03-20,2025-03-20,KOPF,KEYW,"Miami, FL, US","Key West, FL, US",avinode-jn-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJdxw2u.json,2025-03-21 13:28:42.340,0.0,3.0,Piston,Price outside 1-99 percentile range,-0.009063002090662596,,,,
13360,King Air 90,N711BN,3650.0,USD,2025-03-20 00:00:00.000,3,2025-03-20,2025-03-20,KOPF,KEYW,"Miami, FL, US","Key West, FL, US",avinode-jn-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJdxxUj.json,2025-03-21 13:28:42.550,0.0,3.0,Turbo prop,Price outside 1-99 percentile range,-0.009063001744634376,,,,
13368,Beech Baron 58,N3066D,3300.0,USD,2025-03-20 00:00:00.000,3,2025-03-20,2025-03-20,KOPF,KEYW,"Miami, FL, US","Key West, FL, US",avinode-jn-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJdyvDU.json,2025-03-21 13:28:43.780,0.0,3.0,Turbo prop,Price outside 1-99 percentile range,-0.009063001840373409,,,,
13405,Cirrus SR 22,N127VT,3500.0,USD,2025-04-01 00:00:00.000,2,2025-04-01,2025-04-01,KEYW,KSRQ,"Key West, FL, US","Sarasota/Bradenton, FL, US",avinode-jn-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJkr8q3.json,2025-04-03 09:41:59.482,0.0,1.0,Piston,Price outside 1-99 percentile range,-0.009063001785665391,,,,
13406,PA32R301,N239ST,2700.0,USD,2025-04-01 00:00:00.000,2,2025-04-01,2025-04-01,KEYW,KSRQ,"Key West, FL, US","Sarasota/Bradenton, FL, US",avinode-jn-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJkr8tz.json,2025-04-03 09:41:59.598,0.0,1.0,Piston,Price outside 1-99 percentile range,-0.009063002004497467,,,,
13432,Embraer Lineage 1000E,,187950.0,USD,2025-03-12 00:00:00.000,5,2025-06-02,2025-06-02,DIAP,OMDW,"Abidjan, CI","Dubai (jebel Ali), AE",avinode-kt-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJZ8nRa.json,2025-03-17 11:56:01.000,82.0,2.0,Unknown,Price outside 1-99 percentile range,-0.009062951331194904,,,,
13435,Challenger 605,9HOWL,144717.56,USD,2025-03-12 00:00:00.000,5,2025-06-02,2025-06-03,DIAP,OMDW,"Abidjan, CI","Dubai (jebel Ali), AE",avinode-kt-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJZ8ntk.json,2025-03-17 11:56:03.000,82.0,2.0,Heavy jet,Price outside 1-99 percentile range,-0.00906296315700064,,,,
13436,Challenger 605,A6SAJ,148000.0,USD,2025-03-13 00:00:00.000,5,2025-06-02,2025-06-02,DIAP,OMDW,Abidjan,Dubai (jebel Ali),avinode-kt-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJZ8op6.json,2025-03-17 11:56:04.000,81.0,3.0,Heavy jet,Price outside 1-99 percentile range,-0.009062962259121692,,,,
13462,Global 5000,9HMBA,145000.0,USD,2025-03-14 00:00:00.000,5,2025-06-02,2025-06-02,DIAP,OMDW,"Abidjan, CI","Dubai (jebel Ali), AE",avinode-kt-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJcEWYJ.json,2025-03-17 11:56:19.000,80.0,4.0,Ultra long range,Price outside 1-99 percentile range,-0.009062963079741975,,,,
13475,TURBO SARATOGA SP,N460WW,3518.0,USD,2025-03-16 00:00:00.000,1,2025-03-16,2025-03-17,KTLH,KMEI,"Tallahassee, FL, US","Meridian, MS, US",avinode-kt-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJdxQCs.json,2025-03-17 11:56:26.000,0.0,6.0,Turbo prop,Price outside 1-99 percentile range,-0.009063001780741669,,,,
13634,TURBO SARATOGA SP,N460WW,2900.0,USD,2025-03-27 00:00:00.000,2,2025-03-28,2025-03-28,KGMU,KBQK,"Greenville, SC, US","Brunswick, GA, US",avinode-rd-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJkriKA.json,2025-04-03 09:42:14.335,1.0,3.0,Turbo prop,Price outside 1-99 percentile range,-0.009063001949789448,,,,
13635,SR20,N858DA,2887.0,USD,2025-03-27 00:00:00.000,2,2025-03-28,2025-03-28,KGMU,KBQK,"Greenville, SC, US","Brunswick, GA, US",avinode-rd-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJkriQE.json,2025-04-03 09:42:14.490,1.0,3.0,Piston,Price outside 1-99 percentile range,-0.00906300195334547,,,,
13765,Citation VII,N750CK,1.0,USD,2025-03-22 00:00:00.000,3,2025-03-23,2025-03-24,TJSJ,KBOS,"San Juan, PR","Boston, MA, US",avinode-vm-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJg7Ccu.json,2025-03-24 06:58:59.488,1.0,5.0,Midsize jet,Price outside 1-99 percentile range,-0.009063002742782182,,,,
13844,Piper Aztec,,1400.0,USD,2024-07-16 00:00:00.000,1,2024-07-20,,MYNN,MYEH,Nassau,North Eleuthera,content-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAG9vsuW.json,2025-03-17 11:58:00.000,4.0,1.0,Unknown,Price outside 1-99 percentile range,-0.00906300236009959,,,,
13901,Global 6000,9HANS,161332.0,USD,2024-10-14 00:00:00.000,2,2024-10-20,,LMML,KTEB,,,content-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAH4Zv57.json,2025-03-17 11:58:59.000,6.0,0.0,Ultra long range,Price outside 1-99 percentile range,-0.009062958612285147,,,,
13915,Citation X,,62.0,USD,2024-10-14 00:00:00.000,,2024-11-26,2024-12-03,KISP,KVNY,"Islip, NY","Van Nuys, CA",content-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAH4ZwcY.json,2025-03-17 11:59:08.000,43.0,0.0,Super midsize jet,Price outside 1-99 percentile range,-0.009063002726096238,,,,
13991,Bombardier Lear 45XR,N245TX,1500.0,USD,2024-10-17 00:00:00.000,,2024-10-18,,KFTW,KAUS,Fort Worth,Austin,content-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAH6BsNJ.json,2025-03-17 12:00:55.000,1.0,3.0,Light jet,Price outside 1-99 percentile range,-0.00906300233274558,,,,
14168,N77ME,N77ME,125.0,USD,2024-08-04 00:00:00.000,,,,KCNY,KPWK,,,content-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHJMKK3.json,2025-03-17 12:04:27.000,,6.0,Unknown,Price outside 1-99 percentile range,-0.00906300270886321,,,,
14169,N77ME,N77ME,125.0,USD,2024-08-04 00:00:00.000,,2024-08-04,,KCNY,KPWK,,,content-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHJMKKz.json,2025-03-17 12:04:28.000,0.0,6.0,Unknown,Price outside 1-99 percentile range,-0.00906300270886321,,,,
14202,Beech Baron 58,,2681.0,USD,2024-08-01 00:00:00.000,,2024-08-01,,KMVY,KMTP,,,content-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHJMSLe.json,2025-03-17 12:04:57.000,0.0,3.0,Turbo prop,Price outside 1-99 percentile range,-0.009063002009694728,,,,
14286,SR22,N241TB,2950.0,USD,2024-08-09 00:00:00.000,2,2024-08-12,2024-08-12,KMCD,KPLN,,,content-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHMpuoC.json,2025-03-17 12:06:38.000,3.0,4.0,Piston,Price outside 1-99 percentile range,-0.009063001936112442,,,,
14296,Piper Aerostar 600,,3400.0,USD,2024-08-12 00:00:00.000,2,2024-08-16,2024-08-16,KCAK,KTTN,"Akron, OH","Trenton, NJ",content-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHPRgw5.json,2025-03-17 12:06:50.000,4.0,0.0,Piston,Price outside 1-99 percentile range,-0.0090630018130194,,,,
14297,PIPER AEROSTAR 600,,3400.0,USD,2024-08-12 00:00:00.000,2,2024-08-16,2024-08-16,KCAK,KTTN,"AKRON, OH US","TRENTON, NJ US",content-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHPRgw7.json,2025-03-17 12:06:51.000,4.0,0.0,Piston,Price outside 1-99 percentile range,-0.0090630018130194,,,,
14393,Piper Aerostar 600,N9515Q,3400.0,USD,2024-08-12 00:00:00.000,,2024-08-16,2024-08-16,KCAK,KTTN,"Akron, OH US","Trenton, NJ US",content-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHQpi6e.json,2025-03-17 12:08:35.000,4.0,0.0,Piston,Price outside 1-99 percentile range,-0.0090630018130194,,,,
14428,PC12,,6.2,USD,2024-08-17 00:00:00.000,6,2024-08-23,,KOAK,TLOA,Oakland,,content-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHSPZZf.json,2025-03-17 12:09:13.000,6.0,5.0,Turbo prop,Price outside 1-99 percentile range,-0.009063002741359774,,,,
14481,PC12,N242MA,1500.0,USD,2024-08-28 00:00:00.000,,2024-09-24,2024-09-24,KMKE,KGRR,Milwaukee,Grand Rapids,content-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHZGaAz.json,2025-03-17 12:10:20.000,27.0,2.0,Turbo prop,Price outside 1-99 percentile range,-0.00906300233274558,,,,
14512,Citation X,,3000.0,USD,2024-08-23 00:00:00.000,,2024-09-15,,KOAK,KBJC,"Oakland, CA","Denver, CO",content-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHZGp2D.json,2025-03-17 12:11:04.000,23.0,4.0,Super midsize jet,Price outside 1-99 percentile range,-0.009063001922435438,,,,
14521,Nextant 400xti,,19.5,USD,2024-08-30 00:00:00.000,,2024-09-22,,KBFI,KLWS,"Seattle, WA","Lewiston, ID",content-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHZGqWm.json,2025-03-17 12:11:10.000,23.0,4.0,Light jet,Price outside 1-99 percentile range,-0.009063002737721692,,,,
14524,Nextant 400xti,,19.5,USD,2024-08-29 00:00:00.000,,2024-09-22,,KBFI,KLWS,Seattle,Lewiston,content-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHZGrla.json,2025-03-17 12:11:16.000,24.0,3.0,Light jet,Price outside 1-99 percentile range,-0.009063002737721692,,,,
14571,Lear 60,,1000.0,USD,2024-09-01 00:00:00.000,,2024-09-04,,KRNO,KTUL,,,content-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHbXyR5.json,2025-03-17 12:12:08.000,3.0,6.0,Light jet,Price outside 1-99 percentile range,-0.009063002469515628,,,,
14639,PC12,,12.648,USD,2024-08-26 00:00:00.000,2,2024-09-12,,EGFF,EGPO,,,content-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHflPgT.json,2025-03-17 12:13:57.000,17.0,0.0,Turbo prop,Price outside 1-99 percentile range,-0.009063002739595987,,,,
14679,GULFSTREAM 500,,3000.0,USD,2024-09-09 00:00:00.000,2,2024-10-05,,CYVR,MZBZ,BRITISH COLUMBIA,BELIZE,content-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHflfnD.json,2025-03-17 12:14:37.000,26.0,0.0,Unknown,Price outside 1-99 percentile range,-0.009063001922435438,,,,
14750,Bombardier Challenger 350,65J6BF,25.0,USD,2024-09-13 00:00:00.000,,2024-11-01,,KOMA,ESNN,Eppley Airfield,Scottsdale,content-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHfmQw7.json,2025-03-17 12:15:48.000,49.0,4.0,Super midsize jet,Price outside 1-99 percentile range,-0.00906300273621722,,,,
14765,Supermid,,39.0,USD,2024-09-16 00:00:00.000,,2024-09-18,2024-09-18,KTEB,KLUK,"Fort Lauderdale, FL",,content-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHla4Xi.json,2025-03-17 12:16:07.000,2.0,0.0,Unknown,Price outside 1-99 percentile range,-0.00906300273238766,,,,
14778,DC9 airliner,,285000.0,USD,2024-09-17 00:00:00.000,,2024-11-09,,KLAS,KNEW,Las Vegas,New York City,content-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHlbtqY.json,2025-03-17 12:16:30.000,53.0,1.0,Unknown,Price outside 1-99 percentile range,-0.009062924784128703,,,,
14874,Citation V,,15.6,USD,2024-10-01 00:00:00.000,4,2024-10-02,2024-10-02,KTYS,KROG,TYS,ROG,content-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHvoITN.json,2025-03-17 12:19:14.000,1.0,1.0,Light jet,Price outside 1-99 percentile range,-0.009063002738788498,,,,
14881,PIPER AEROSTAR 600,,2750.0,USD,2024-08-26 00:00:00.000,1,2024-10-02,2024-10-02,KDTW,KERI,"DETROIT, MI US","ERIE, PA US",content-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHvoJBD.json,2025-03-17 12:19:18.000,37.0,0.0,Piston,Price outside 1-99 percentile range,-0.009063001990820461,,,,
15077,Gulfstream GIVSP,,203050.0,USD,2024-10-29 00:00:00.000,2,2025-04-16,,KGON,LFMV,"Groton (New London), Connecticut, United States","Avignon, Provence Alpes Cote Azur, France",content-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAIB7C3F.json,2025-03-17 12:23:05.000,169.0,1.0,Heavy jet,Price outside 1-99 percentile range,-0.009062947200739472,,,,
15239,Eclipse 500,,26.5,USD,2024-11-07 00:00:00.000,2,2024-11-08,2024-11-10,KLNK,KPHX,Lincoln,Phoenix,content-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAIHTLns.json,2025-03-17 12:26:19.000,1.0,3.0,Entry level jet (VLJ),Price outside 1-99 percentile range,-0.00906300273580691,,,,
15257,Citation Excel,N56WZ,18.0,USD,2024-11-08 00:00:00.000,,2024-11-17,,KCLT,KEYW,Charlotte,Key West,content-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAIHTQUB.json,2025-03-17 12:26:38.000,9.0,4.0,Midsize jet,Price outside 1-99 percentile range,-0.009063002738132,,,,
15281,Not specified,Not specified,50.0,USD,2024-11-09 00:00:00.000,,2024-11-22,2024-11-26,KTME,MMSD,Houston,San Jose Del Cabo,content-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAIJp3xq.json,2025-03-17 12:27:01.000,13.0,5.0,Unknown,Price outside 1-99 percentile range,-0.009063002729378718,,,,
15369,Citation XLS,,12.0,USD,2024-11-17 00:00:00.000,,2024-12-14,2024-12-14,KUES,KDLL,"Waukesha, WI",,content-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAIOjcUD.json,2025-03-17 12:29:17.000,27.0,6.0,Midsize jet,Price outside 1-99 percentile range,-0.009063002739773241,,,,
15391,Eclipse 500,2008,11.0,USD,2024-11-19 00:00:00.000,,2024-11-24,2024-11-24,GRRO,GRRO,,,content-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAIOkLng.json,2025-03-17 12:29:49.000,5.0,1.0,Entry level jet (VLJ),Price outside 1-99 percentile range,-0.009063002740046781,,,,
15404,Boeing B757,,591000.0,USD,2024-11-12 00:00:00.000,,2024-12-07,2024-12-09,KBED,KBED,,,content-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAIOkU7q.json,2025-03-17 12:30:05.000,25.0,1.0,Unknown,Price outside 1-99 percentile range,-0.009062841080859693,,,,
15405,Boeing B767,,498000.0,USD,2024-11-13 00:00:00.000,,2024-12-07,2024-12-09,KBED,KBED,,,content-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAIOkU7s.json,2025-03-17 12:30:05.000,24.0,2.0,Unknown,Price outside 1-99 percentile range,-0.00906286652008851,,,,
15444,Embraer Phenom 300,,1200.0,USD,2024-11-23 00:00:00.000,,2024-11-23,,KPDK,KTEB,,,content-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAIOknoO.json,2025-03-17 12:30:48.000,0.0,5.0,Super light jet,Price outside 1-99 percentile range,-0.009063002414807609,,,,
15710,Hawker 800A,N58BL,47.0,USD,2025-02-26 00:00:00.000,,2025-02-28,,KECP,KLAS,Northwest Florida Beaches,Harry Reid Intl,content-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJQqsHh.json,2025-03-17 12:35:18.000,2.0,2.0,Midsize jet,Price outside 1-99 percentile range,-0.009063002730199337,,,,
15713,Hawker 800A,N58BL,47.0,USD,2025-02-26 00:00:00.000,,2025-02-28,,KECP,KLAS,,,content-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJQqsOW.json,2025-03-17 12:35:19.000,2.0,2.0,Midsize jet,Price outside 1-99 percentile range,-0.009063002730199337,,,,
15776,N900VP,N900VP,1012.0,USD,2025-03-06 00:00:00.000,,,,CYYT,KOPF,,,content-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJW70lx.json,2025-03-17 12:36:31.000,,3.0,Unknown,Price outside 1-99 percentile range,-0.009063002466233146,,,,
16834,Cessna 208B Grand Caravan,,2700.0,USD,2024-10-21 00:00:00.000,3,2024-10-21,2024-10-21,MYNN,MYEM,"Nassau, BS","Governor's Harbour, BS",pdf-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAH4qpm4.json,2025-03-17 12:58:51.000,0.0,0.0,Turbo prop,Price outside 1-99 percentile range,-0.009063002004497467,,,,
17150,Gulfstream G650ER,,174711.0,USD,2024-12-08 00:00:00.000,2,2024-12-08,2024-12-08,KTEB,EGGW,"Teterboro, NJ","London (Luton), United Kingdom",pdf-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAH60O2V.json,2025-03-17 13:04:16.000,,,Ultra long range,Price outside 1-99 percentile range,-0.009062954952592218,,,,
17154,Gulfstream G550,N999LR,155219.0,USD,2024-12-08 00:00:00.000,2,2024-12-08,2024-12-08,KTEB,EGGW,"Teterboro, NJ","London (Luton), United Kingdom",pdf-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAH60PPg.json,2025-03-17 13:04:23.000,,,Ultra long range,Price outside 1-99 percentile range,-0.009062960284435748,,,,
17600,Gulfstream G650ER,N889CH,229103.0,USD,2025-01-04 00:00:00.000,14,2025-01-04,2025-01-04,PHOG,KBNA,"Kahului, HI","Nashville, TN",pdf-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAH8y2KT.json,2025-03-17 13:10:50.000,,,Ultra long range,Price outside 1-99 percentile range,-0.009062940074199383,,,,
