id,aircraftModel,category,price,quoteDate,leg_Passenger_number_PAX,leg_Departure_Date,leg_Arrival_Date,leg_Departure_Airport,leg_Arrival_Airport,airport_distance,distance_bin,is_holiday,is_weekend,route
31624,Cessna Citation Bravo,Light jet,23946.0,2024-12-24 00:00:00.000,3,2024-12-24,2024-12-24,KSRQ,KCOS,2413.900977088388,very_long,False,False,KSRQ - KCOS
31634,Nextant 400XTi,Light jet,21000.0,2024-12-24 00:00:00.000,7,2024-12-24,2024-12-24,KSRQ,KCOS,2413.900977088388,very_long,False,False,KSRQ - KCOS
8517,Nextant 400XTi,Light jet,21000.0,2024-11-14 00:00:00.000,7,2024-12-24,2024-12-24,KSRQ,KCOS,2413.900977088388,very_long,False,False,KSRQ - KCOS
8534,Citation CJ3,Light jet,27000.0,2024-11-14 00:00:00.000,7,2024-12-24,2024-12-24,KSRQ,KCOS,2413.900977088388,very_long,False,False,KSRQ - KCOS
32858,Bombardier Lear 35A,Light jet,12106.0,2024-12-25 00:00:00.000,4,2024-12-25,2024-12-25,KEGE,PAHC,4304.531407605994,very_long,True,False,KEGE - PAHC
32862,Cessna Citation CJ2,Light jet,10500.0,2024-12-25 00:00:00.000,4,2024-12-25,2024-12-25,KEGE,PAHC,4304.531407605994,very_long,True,False,KEGE - PAHC
32897,Cessna Citation Encore+,Light jet,11810.0,2024-12-25 00:00:00.000,4,2024-12-25,2024-12-25,KEGE,PAHC,4304.531407605994,very_long,True,False,KEGE - PAHC
33018,Beechcraft Premier I,Light jet,10410.0,2024-12-25 00:00:00.000,4,2024-12-25,2024-12-25,KEGE,PAHC,4304.531407605994,very_long,True,False,KEGE - PAHC
9952,Learjet 31A,Light jet,30922.0,2024-12-02 00:00:00.000,2,2024-12-26,2024-12-26,KBLM,KBZN,3055.82941022913,very_long,False,False,KBLM - KBZN
30227,Bombardier Lear 45XR,Light jet,31037.0,2024-12-27 00:00:00.000,3,2024-12-27,2024-12-27,KMGM,KBZN,2596.260564999645,very_long,False,False,KMGM - KBZN
3537,Nextant 400XTi,Light jet,22350.0,2024-08-29 00:00:00.000,2,2025-01-03,2025-01-03,KBZN,KEYW,3528.934308660579,very_long,False,False,KBZN - KEYW
9986,Learjet 31A,Light jet,26671.0,2024-12-02 00:00:00.000,2,2025-01-04,2025-01-04,KCOS,KSRQ,2413.900977088388,very_long,False,True,KCOS - KSRQ
8510,Beechjet 400A,Light jet,30299.0,2024-11-14 00:00:00.000,2,2025-01-04,2025-01-04,KCOS,KSRQ,2413.900977088388,very_long,False,True,KCOS - KSRQ
8520,Citation V,Light jet,21800.0,2024-11-14 00:00:00.000,2,2025-01-04,2025-01-04,KCOS,KSRQ,2413.900977088388,very_long,False,True,KCOS - KSRQ
31626,Piaggio Avanti II,Light jet,23085.09,2024-11-14 00:00:00.000,2,2025-01-04,2025-01-04,KCOS,KSRQ,2413.900977088388,very_long,False,True,KCOS - KSRQ
8953,Nextant 400XTi,Light jet,30900.0,2024-11-19 00:00:00.000,1,2025-01-20,2025-01-20,KTEB,KVNY,3952.402503584892,very_long,True,False,KTEB - KVNY
27037,LR-60,Light jet,35500.0,2024-10-01 00:00:00.000,5,2025-01-25,2025-01-25,KASE,KBCT,2866.679817371411,very_long,False,True,KASE - KBCT
2987,Learjet 35A,Light jet,27471.0,2024-08-18 00:00:00.000,2,2025-02-03,2025-02-03,KACK,KEGE,3104.1125382972214,very_long,False,False,KACK - KEGE
2989,Nextant 400XTi,Light jet,26850.0,2024-08-18 00:00:00.000,2,2025-02-03,2025-02-03,KACK,KEGE,3104.1125382972214,very_long,False,False,KACK - KEGE
9890,Citation CJ2+,Light jet,10500.0,2024-12-02 00:00:00.000,5,2025-03-16,2025-03-16,SANR,SADF,7175.92819983738,very_long,False,True,SANR - SADF
9913,Learjet 31A,Light jet,6900.0,2024-12-02 00:00:00.000,5,2025-03-16,2025-03-16,SANR,SADF,7175.92819983738,very_long,False,True,SANR - SADF
22534,Learjet 60XR,Midsize jet,13780.0,2024-03-09 00:00:00.000,2,2024-03-09,2024-03-09,LIML,LOWW,630.4988681413228,very_short,False,True,LIML - LOWW
16190,Learjet 60,Midsize jet,18900.0,2024-07-16 00:00:00.000,3,2024-07-16,2024-07-16,KCGI,KMKC,486.7527381462814,very_short,False,False,KCGI - KMKC
16211,Cessna Citation XLS,Midsize jet,12970.0,2024-07-17 00:00:00.000,2,2024-07-17,2024-07-17,KCGF,KTEB,627.6912318303798,very_short,False,False,KCGF - KTEB
16213,Midsize Jet,Midsize jet,9500.0,2024-07-17 00:00:00.000,2,2024-07-17,,KCGF,KTEB,627.6912318303798,very_short,False,False,KCGF - KTEB
16251,Learjet 60,Midsize jet,17335.0,2024-07-16 00:00:00.000,2,2024-07-17,2024-07-17,KCGF,KTEB,627.6912318303798,very_short,False,False,KCGF - KTEB
12,Citation Excel,Midsize jet,14500.0,2024-07-16 00:00:00.000,2,2024-07-17,2024-07-17,KCGF,KTEB,627.6912318303798,very_short,False,False,KCGF - KTEB
20,Learjet 55,Midsize jet,11800.0,2024-07-16 00:00:00.000,2,2024-07-17,2024-07-17,KCGF,KTEB,627.6912318303798,very_short,False,False,KCGF - KTEB
1009,Sabreliner 65,Midsize jet,9209.0,2024-07-26 00:00:00.000,2,2024-07-27,2024-07-28,KMCO,KOPF,297.57334387836426,very_short,False,True,KMCO - KOPF
18025,Sabreliner 65,Midsize jet,9209.0,2024-07-27 00:00:00.000,2,2024-07-27,2024-07-27,KMCO,KOPF,297.57334387836426,very_short,False,True,KMCO - KOPF
18113,Cessna Citation Excel,Midsize jet,17008.0,2024-07-31 00:00:00.000,4,2024-07-31,2024-07-31,KTEB,CYYZ,556.3952080691319,very_short,False,False,KTEB - CYYZ
18115,Mid Size Jet,Midsize jet,12100.0,2024-07-31 00:00:00.000,4,2024-07-31,2024-07-31,KTEB,CYYZ,556.3952080691319,very_short,False,False,KTEB - CYYZ
1271,Hawker 800XP,Midsize jet,18000.0,2024-07-30 00:00:00.000,2,2024-07-31,2024-07-31,KRST,KPWK,425.3850886598032,very_short,False,False,KRST - KPWK
1309,Citation XLS,Midsize jet,10800.0,2024-07-30 00:00:00.000,2,2024-07-31,2024-07-31,KRST,KPWK,425.3850886598032,very_short,False,False,KRST - KPWK
1355,Hawker 850XP,Midsize jet,11896.0,2024-07-30 00:00:00.000,2,2024-07-31,2024-08-01,KRST,KPWK,425.3850886598032,very_short,False,False,KRST - KPWK
1068,Citation Excel,Midsize jet,14500.0,2024-07-29 00:00:00.000,4,2024-07-31,2024-07-31,KTEB,CYYZ,556.3952080691319,very_short,False,False,KTEB - CYYZ
1069,Learjet 60,Midsize jet,18200.0,2024-07-29 00:00:00.000,4,2024-07-31,2024-07-31,KTEB,CYYZ,556.3952080691319,very_short,False,False,KTEB - CYYZ
1072,Learjet 60XR,Midsize jet,14500.0,2024-07-29 00:00:00.000,4,2024-07-31,2024-07-31,KTEB,CYYZ,556.3952080691319,very_short,False,False,KTEB - CYYZ
18089,Mid Size Jet,Midsize jet,10389.0,2024-08-01 00:00:00.000,1,2024-08-01,2024-08-01,KBHB,KWST,444.46568821335796,very_short,False,False,KBHB - KWST
18950,Beechcraft Hawker 800XP,Midsize jet,17995.0,2024-08-01 00:00:00.000,8,2024-08-01,2024-08-01,KCLT,KLWB,297.5604178767532,very_short,False,False,KCLT - KLWB
18957,Cessna Citation Excel Eagle,Midsize jet,19227.0,2024-08-01 00:00:00.000,8,2024-08-01,2024-08-01,KCLT,KLWB,297.5604178767532,very_short,False,False,KCLT - KLWB
18959,Mid Size Jet,Midsize jet,10000.0,2024-08-01 00:00:00.000,8,2024-08-01,2024-08-01,KCLT,KLWB,297.5604178767532,very_short,False,False,KCLT - KLWB
19142,Mid Size Jet,Midsize jet,12120.0,2024-08-03 00:00:00.000,2,2024-08-03,2024-08-03,KMDW,KPIT,647.2736359362674,very_short,False,True,KMDW - KPIT
18348,Mid Size Jet,Midsize jet,14174.0,2024-08-04 00:00:00.000,2,2024-08-04,2024-08-04,KDEN,KHDN,227.3847227744247,very_short,False,True,KDEN - KHDN
18378,Cessna Citation Excel,Midsize jet,10500.0,2024-08-04 00:00:00.000,2,2024-08-04,2024-08-04,KDEN,KHDN,227.3847227744247,very_short,False,True,KDEN - KHDN
1648,Cessna 650 Citation,Midsize jet,15370.0,2024-08-04 00:00:00.000,4,2024-08-04,2024-08-04,LICC,LIRI,350.35844195501204,very_short,False,True,LICC - LIRI
1746,Citation Excel,Midsize jet,14000.0,2024-08-05 00:00:00.000,4,2024-08-05,2024-08-05,KDAY,KFDK,589.703585612911,very_short,False,False,KDAY - KFDK
2155,Citation III,Midsize jet,12740.0,2024-08-08 00:00:00.000,9,2024-08-09,2024-08-09,KIER,KSGR,339.0220963670977,very_short,False,False,KIER - KSGR
2157,Citation Excel,Midsize jet,12500.0,2024-08-08 00:00:00.000,9,2024-08-09,2024-08-09,KIER,KSGR,339.0220963670977,very_short,False,False,KIER - KSGR
1388,Citation Excel,Midsize jet,11990.0,2024-07-31 00:00:00.000,8,2024-08-09,2024-08-09,KSNA,KHND,361.3542101386937,very_short,False,False,KSNA - KHND
1304,Cessna 650 Citation,Midsize jet,11342.0,2024-07-30 00:00:00.000,7,2024-08-10,2024-08-10,LFMN,LIML,257.3427819207493,very_short,False,True,LFMN - LIML
2223,Citation Excel,Midsize jet,15500.0,2024-08-10 00:00:00.000,5,2024-08-10,2024-08-10,KPHL,KPWM,586.2129263339099,very_short,False,True,KPHL - KPWM
20297,Beechcraft Hawker 800XP,Midsize jet,15995.0,2024-08-12 00:00:00.000,5,2024-08-12,2024-08-12,KFOK,KBHB,531.916659076171,very_short,False,False,KFOK - KBHB
20299,Hawker 900XP,Midsize jet,27000.0,2024-08-11 00:00:00.000,5,2024-08-12,2024-08-12,KFOK,KBHB,531.916659076171,very_short,False,False,KFOK - KBHB
20309,Mid Size Jet,Midsize jet,11697.0,2024-08-12 00:00:00.000,5,2024-08-12,2024-08-12,KFOK,KBHB,531.916659076171,very_short,False,False,KFOK - KBHB
2284,Hawker 800XP,Midsize jet,15995.0,2024-08-11 00:00:00.000,5,2024-08-12,2024-08-12,KFOK,KBHB,531.916659076171,very_short,False,False,KFOK - KBHB
2184,Citation XLS,Midsize jet,9094.0,2024-08-09 00:00:00.000,1,2024-08-13,2024-08-13,KELD,KDFW,396.26841647562054,very_short,False,False,KELD - KDFW
2333,Citation XLS,Midsize jet,11000.0,2024-08-12 00:00:00.000,3,2024-08-13,2024-08-13,KCHA,KAUO,269.27960417578015,very_short,False,False,KCHA - KAUO
2340,Citation Excel,Midsize jet,14900.0,2024-08-12 00:00:00.000,3,2024-08-13,2024-08-13,KCHA,KAUO,269.27960417578015,very_short,False,False,KCHA - KAUO
2346,Citation Excel,Midsize jet,10500.0,2024-08-12 00:00:00.000,3,2024-08-13,2024-08-13,KCHA,KAUO,269.27960417578015,very_short,False,False,KCHA - KAUO
20409,Cessna Citation Excel,Midsize jet,14900.0,2024-08-13 00:00:00.000,3,2024-08-13,2024-08-13,KCHA,KAUO,269.27960417578015,very_short,False,False,KCHA - KAUO
1713,Citation XL,Midsize jet,10336.0,2024-08-04 00:00:00.000,5,2024-08-15,2024-08-15,KBUF,KISP,524.426653813255,very_short,False,False,KBUF - KISP
1771,Learjet 55,Midsize jet,12200.0,2024-08-05 00:00:00.000,5,2024-08-15,2024-08-15,KBUF,KISP,524.426653813255,very_short,False,False,KBUF - KISP
20591,Learjet 60,Midsize jet,10200.0,2024-08-13 00:00:00.000,2,2024-08-15,2024-08-15,KBOS,KHPN,266.90630393724797,very_short,False,False,KBOS - KHPN
19284,Midsize Jet,Midsize jet,10336.0,2024-08-15 00:00:00.000,5,2024-08-15,2024-08-15,KBUF,KISP,524.426653813255,very_short,False,False,KBUF - KISP
19286,Learjet 60XR,Midsize jet,10880.0,2024-08-04 00:00:00.000,5,2024-08-15,2024-08-15,KBUF,KISP,524.426653813255,very_short,False,False,KBUF - KISP
19920,Cessna Citation Excel,Midsize jet,16440.0,2024-08-16 00:00:00.000,4,2024-08-16,2024-08-16,TNCM,TLPL,529.6522981167595,very_short,False,False,TNCM - TLPL
20752,Mid Size Jet,Midsize jet,11150.0,2024-08-16 00:00:00.000,5,2024-08-16,2024-08-16,KBHB,KFOK,531.916659076171,very_short,False,False,KBHB - KFOK
20789,Mid Size Jet,Midsize jet,10500.0,2024-08-16 00:00:00.000,5,2024-08-16,2024-08-16,KBHB,KFOK,531.916659076171,very_short,False,False,KBHB - KFOK
14353,MID SIZE JET,Midsize jet,11150.0,2024-08-14 00:00:00.000,5,2024-08-16,2024-08-16,KBHB,KFOK,531.916659076171,very_short,False,False,KBHB - KFOK
14354,MID SIZE JET,Midsize jet,10500.0,2024-08-14 00:00:00.000,5,2024-08-16,2024-08-16,KBHB,KFOK,531.916659076171,very_short,False,False,KBHB - KFOK
14413,Learjet 60,Midsize jet,13275.0,2024-08-18 00:00:00.000,4,2024-08-18,2024-08-18,KTEB,KPIT,523.2541437966902,very_short,False,True,KTEB - KPIT
2710,Learjet 60,Midsize jet,11660.0,2024-08-15 00:00:00.000,4,2024-08-18,2024-08-18,LIRA,LIRP,276.2756769833386,very_short,False,True,LIRA - LIRP
3087,Citation Excel,Midsize jet,14260.0,2024-08-19 00:00:00.000,6,2024-08-20,2024-08-20,KMRY,KSAN,603.7022822119027,very_short,False,False,KMRY - KSAN
3098,Hawker 900XP,Midsize jet,17198.0,2024-08-19 00:00:00.000,6,2024-08-20,2024-08-20,KMRY,KSAN,603.7022822119027,very_short,False,False,KMRY - KSAN
3100,Citation XLS,Midsize jet,16150.0,2024-08-19 00:00:00.000,6,2024-08-20,2024-08-20,KMRY,KSAN,603.7022822119027,very_short,False,False,KMRY - KSAN
3118,Citation XLS,Midsize jet,14317.0,2024-08-19 00:00:00.000,6,2024-08-20,2024-08-20,KMRY,KSAN,603.7022822119027,very_short,False,False,KMRY - KSAN
21789,Citation VII,Midsize jet,12636.67,2024-08-19 00:00:00.000,6,2024-08-20,2024-08-20,KMRY,KSAN,603.7022822119027,very_short,False,False,KMRY - KSAN
21825,Hawker 800XP,Midsize jet,15201.15,2024-08-19 00:00:00.000,6,2024-08-20,2024-08-20,KMRY,KSAN,603.7022822119027,very_short,False,False,KMRY - KSAN
3285,Sabreliner 65,Midsize jet,8946.0,2024-08-21 00:00:00.000,3,2024-08-21,2024-08-21,MYNN,KOPF,300.5048428783386,very_short,False,False,MYNN - KOPF
3296,Hawker 800XP,Midsize jet,13500.0,2024-08-21 00:00:00.000,3,2024-08-21,2024-08-21,MYNN,KOPF,300.5048428783386,very_short,False,False,MYNN - KOPF
2431,Citation XLS,Midsize jet,13575.0,2024-08-13 00:00:00.000,2,2024-08-22,2024-08-22,KSNA,KAPC,641.6766129433796,very_short,False,False,KSNA - KAPC
3319,Citation Excel,Midsize jet,12830.0,2024-08-21 00:00:00.000,3,2024-08-22,2024-08-23,KVNY,KLAS,368.15053634593244,very_short,False,False,KVNY - KLAS
3321,Citation Excel,Midsize jet,13120.0,2024-08-21 00:00:00.000,3,2024-08-22,2024-08-23,KLGB,KLAS,371.5211075302764,very_short,False,False,KLGB - KLAS
3351,Learjet 60,Midsize jet,11000.0,2024-08-21 00:00:00.000,3,2024-08-22,,KLGB,KLAS,371.5211075302764,very_short,False,False,KLGB - KLAS
22118,Citation VII,Midsize jet,8841.66,2024-08-21 00:00:00.000,3,2024-08-22,2024-08-22,KVNY,KLAS,368.15053634593244,very_short,False,False,KVNY - KLAS
22120,Citation VII,Midsize jet,10570.0,2024-08-21 00:00:00.000,3,2024-08-22,2024-08-22,KLGB,KLAS,371.5211075302764,very_short,False,False,KLGB - KLAS
22169,Hawker 850XP,Midsize jet,15975.45,2024-08-21 00:00:00.000,6,2024-08-22,2024-08-22,KHPN,CYQA,629.4021046613778,very_short,False,False,KHPN - CYQA
22231,Cessna Citation Excel,Midsize jet,12830.0,2024-08-22 00:00:00.000,3,2024-08-22,2024-08-22,KVNY,KLAS,368.15053634593244,very_short,False,False,KVNY - KLAS
22233,Cessna Citation Excel,Midsize jet,13120.0,2024-08-22 00:00:00.000,3,2024-08-22,2024-08-22,KLGB,KLAS,371.5211075302764,very_short,False,False,KLGB - KLAS
22241,Mid Size Jet,Midsize jet,10000.0,2024-08-22 00:00:00.000,1,2024-08-22,,KLGB,KLAS,371.5211075302764,very_short,False,False,KLGB - KLAS
1204,Citation III,Midsize jet,15688.0,2024-08-01 00:00:00.000,6,2024-08-22,2024-08-22,LGKO,LGMK,170.5493699370574,very_short,False,False,LGKO - LGMK
1531,Citation XLS+,Midsize jet,15900.0,2024-08-02 00:00:00.000,6,2024-08-22,2024-08-22,LTFE,LGMK,206.25304283114792,very_short,False,False,LTFE - LGMK
14460,Hawker 800XPi,Midsize jet,13900.0,2024-08-21 00:00:00.000,3,2024-08-22,,KVNY,KLAS,368.15053634593244,very_short,False,False,KVNY - KLAS
1486,Citation III,Midsize jet,12720.0,2024-08-01 00:00:00.000,2,2024-08-25,2024-08-25,LGMK,LTFE,206.25304283114792,very_short,False,True,LGMK - LTFE
3563,Citation XLS,Midsize jet,13500.0,2024-08-29 00:00:00.000,2,2024-08-29,2024-08-29,KLAX,KLAS,380.1534533431027,very_short,False,False,KLAX - KLAS
3567,Hawker 900XP,Midsize jet,12640.0,2024-08-29 00:00:00.000,2,2024-08-29,2024-08-29,KVNY,KLAS,368.15053634593244,very_short,False,False,KVNY - KLAS
14440,MID SIZE JET,Midsize jet,13655.0,2024-08-20 00:00:00.000,1,2024-08-29,2024-08-29,KBOS,KLGA,296.89826840677466,very_short,False,False,KBOS - KLGA
21892,Mid Size Jet,Midsize jet,13655.0,2024-08-29 00:00:00.000,1,2024-08-29,2024-08-29,KBOS,KLGA,296.89826840677466,very_short,False,False,KBOS - KLGA
22610,Beechcraft Hawker 800XP,Midsize jet,12506.0,2024-08-29 00:00:00.000,2,2024-08-29,2024-08-29,KLAX,KLAS,380.1534533431027,very_short,False,False,KLAX - KLAS
20907,Cessna Citation Excel (N29ZR),Midsize jet,17316.0,2024-08-29 00:00:00.000,2,2024-08-29,2024-08-29,KBOS,KTEB,305.02713910166443,very_short,False,False,KBOS - KTEB
2666,Citation Excel,Midsize jet,17316.0,2024-08-15 00:00:00.000,2,2024-08-29,2024-08-30,KBOS,KTEB,305.02713910166443,very_short,False,False,KBOS - KTEB
3145,Hawker 800XP,Midsize jet,15000.0,2024-08-20 00:00:00.000,2,2024-08-29,2024-08-29,KBOS,KTEB,305.02713910166443,very_short,False,False,KBOS - KTEB
3155,Hawker 800XP,Midsize jet,16000.0,2024-08-20 00:00:00.000,2,2024-08-29,2024-08-29,KBOS,KLGA,296.89826840677466,very_short,False,False,KBOS - KLGA
2581,Learjet 55,Midsize jet,11950.0,2024-08-14 00:00:00.000,2,2024-08-30,2024-08-30,KTEB,KBOS,305.02713910166443,very_short,False,False,KTEB - KBOS
2589,Citation XLS,Midsize jet,11970.0,2024-08-14 00:00:00.000,2,2024-08-30,2024-08-30,KTEB,KBOS,305.02713910166443,very_short,False,False,KTEB - KBOS
2653,Hawker 750,Midsize jet,16500.0,2024-08-15 00:00:00.000,2,2024-08-30,2024-08-30,KBOS,KTEB,305.02713910166443,very_short,False,False,KBOS - KTEB
2658,Hawker 800XP,Midsize jet,13000.0,2024-08-15 00:00:00.000,2,2024-08-30,2024-08-30,KBOS,KTEB,305.02713910166443,very_short,False,False,KBOS - KTEB
2662,Learjet 60,Midsize jet,14635.0,2024-08-15 00:00:00.000,2,2024-08-30,2024-08-30,KBOS,KTEB,305.02713910166443,very_short,False,False,KBOS - KTEB
2674,Hawker 800XP,Midsize jet,16995.0,2024-08-15 00:00:00.000,2,2024-08-30,2024-08-30,KBOS,KTEB,305.02713910166443,very_short,False,False,KBOS - KTEB
2675,Learjet 55,Midsize jet,11950.0,2024-08-15 00:00:00.000,2,2024-08-30,2024-08-30,KBOS,KTEB,305.02713910166443,very_short,False,False,KBOS - KTEB
20829,Beechcraft Hawker 800XP,Midsize jet,15995.0,2024-08-30 00:00:00.000,2,2024-08-30,2024-08-30,KTEB,KBOS,305.02713910166443,very_short,False,False,KTEB - KBOS
20836,Cessna Citation XLS,Midsize jet,11970.0,2024-08-30 00:00:00.000,2,2024-08-30,2024-08-30,KTEB,KBOS,305.02713910166443,very_short,False,False,KTEB - KBOS
20934,Beechcraft Hawker 800XP,Midsize jet,16995.0,2024-08-30 00:00:00.000,2,2024-08-30,2024-08-30,KBOS,KTEB,305.02713910166443,very_short,False,False,KBOS - KTEB
3360,Citation VI,Midsize jet,25016.0,2024-08-28 00:00:00.000,7,2024-08-31,2024-08-31,LTFE,LTBA,425.46754340028946,very_short,False,True,LTFE - LTBA
3361,Learjet 60,Midsize jet,14628.0,2024-08-28 00:00:00.000,7,2024-08-31,2024-08-31,LTFE,LTBA,425.46754340028946,very_short,False,True,LTFE - LTBA
3363,Citation XLS+,Midsize jet,13780.0,2024-08-28 00:00:00.000,7,2024-08-31,2024-08-31,LTFE,LTBA,425.46754340028946,very_short,False,True,LTFE - LTBA
3370,Hawker 850XP,Midsize jet,10000.0,2024-08-28 00:00:00.000,7,2024-08-31,2024-08-31,LTFE,LTBA,425.46754340028946,very_short,False,True,LTFE - LTBA
3396,Citation XLS+,Midsize jet,12720.0,2024-08-28 00:00:00.000,7,2024-08-31,2024-08-31,LTFE,LTBA,425.46754340028946,very_short,False,True,LTFE - LTBA
3446,Hawker 850XP,Midsize jet,12500.0,2024-08-28 00:00:00.000,7,2024-08-31,2024-08-31,LTFE,LTBA,425.46754340028946,very_short,False,True,LTFE - LTBA
3500,Hawker 750,Midsize jet,11000.0,2024-08-29 00:00:00.000,7,2024-08-31,2024-08-31,LTFE,LTBA,425.46754340028946,very_short,False,True,LTFE - LTBA
3501,Citation III,Midsize jet,13621.0,2024-08-29 00:00:00.000,2,2024-09-03,2024-09-03,LIML,LOWW,630.4988681413228,very_short,False,False,LIML - LOWW
3505,Hawker 800XP,Midsize jet,13462.0,2024-08-29 00:00:00.000,2,2024-09-03,2024-09-03,LIML,LOWW,630.4988681413228,very_short,False,False,LIML - LOWW
14558,MID SIZE JET,Midsize jet,10955.0,2024-09-01 00:00:00.000,3,2024-09-03,2024-09-03,KABQ,KAPA,526.4771851094416,very_short,False,False,KABQ - KAPA
22910,Mid Size Jet,Midsize jet,10955.0,2024-09-03 00:00:00.000,3,2024-09-03,2024-09-03,KABQ,KAPA,526.4771851094416,very_short,False,False,KABQ - KAPA
23534,Cessna Citation Excel,Midsize jet,14215.0,2024-09-04 00:00:00.000,4,2024-09-04,2024-09-04,KPHX,KSBD,489.3469882128611,very_short,False,False,KPHX - KSBD
3990,Hawker 700 A,Midsize jet,11500.0,2024-09-04 00:00:00.000,4,2024-09-04,2024-09-05,KPHX,KSBD,489.3469882128611,very_short,False,False,KPHX - KSBD
3992,Citation XLS,Midsize jet,14025.0,2024-09-04 00:00:00.000,4,2024-09-04,2024-09-05,KPHX,KSBD,489.3469882128611,very_short,False,False,KPHX - KSBD
4057,Citation XLS+,Midsize jet,13545.74,2024-09-05 00:00:00.000,4,2024-09-06,2024-09-06,LEMD,LEIB,460.31025449160796,very_short,False,False,LEMD - LEIB
4151,Learjet 60,Midsize jet,8500.0,2024-09-05 00:00:00.000,2,2024-09-06,2024-09-06,KJAX,KPDK,448.7500838876415,very_short,False,False,KJAX - KPDK
4479,Learjet 60XR,Midsize jet,13250.0,2024-09-09 00:00:00.000,2,2024-09-09,2024-09-09,LTBA,LRCV,548.3909515267529,very_short,False,False,LTBA - LRCV
4540,Hawker 850XP,Midsize jet,14000.0,2024-09-09 00:00:00.000,2,2024-09-09,2024-09-09,LTBA,LRCV,548.3909515267529,very_short,False,False,LTBA - LRCV
4543,Hawker 850XP,Midsize jet,15000.0,2024-09-09 00:00:00.000,2,2024-09-09,2024-09-09,LTBA,LRCV,548.3909515267529,very_short,False,False,LTBA - LRCV
4719,Citation VII,Midsize jet,9540.0,2024-09-10 00:00:00.000,1,2024-09-10,2024-09-11,KCXO,KAUS,217.66717574158886,very_short,False,False,KCXO - KAUS
4496,Hawker 850XP,Midsize jet,12500.0,2024-09-09 00:00:00.000,2,2024-09-10,,KOPF,MYNN,300.5048428783386,very_short,False,False,KOPF - MYNN
4522,Sabreliner 65,Midsize jet,10221.0,2024-09-09 00:00:00.000,2,2024-09-10,2024-09-10,KOPF,MYNN,300.5048428783386,very_short,False,False,KOPF - MYNN
24808,Cessna Citation VII,Midsize jet,9540.0,2024-09-10 00:00:00.000,1,2024-09-10,2024-09-11,KCXO,KAUS,217.66717574158886,very_short,False,False,KCXO - KAUS
24793,Learjet 60,Midsize jet,13000.0,2024-09-10 00:00:00.000,3,2024-09-11,2024-09-11,KTPA,KBCT,298.46664847983374,very_short,False,False,KTPA - KBCT
24814,Sabreliner 65,Midsize jet,9310.0,2024-09-11 00:00:00.000,3,2024-09-11,2024-09-11,KTPA,KBCT,298.46664847983374,very_short,False,False,KTPA - KBCT
4527,Citation XLS+,Midsize jet,13970.0,2024-09-09 00:00:00.000,2,2024-09-11,2024-09-11,EGPK,EINN,421.93544582510395,very_short,False,False,EGPK - EINN
4664,Citation XLS+,Midsize jet,15224.78,2024-09-10 00:00:00.000,2,2024-09-11,2024-09-11,EGPK,EINN,421.93544582510395,very_short,False,False,EGPK - EINN
3585,Citation VI,Midsize jet,11500.0,2024-08-29 00:00:00.000,2,2024-09-12,2024-09-12,KVNY,KLAS,368.15053634593244,very_short,False,False,KVNY - KLAS
3594,Learjet 60,Midsize jet,13232.0,2024-08-29 00:00:00.000,2,2024-09-12,2024-09-12,KVNY,KLAS,368.15053634593244,very_short,False,False,KVNY - KLAS
4410,Citation XLS Gen 2,Midsize jet,7077.0,2024-09-08 00:00:00.000,1,2024-09-13,2024-09-13,KAIZ,KMCI,230.74026537270046,very_short,False,False,KAIZ - KMCI
4499,Citation VII,Midsize jet,9800.0,2024-09-09 00:00:00.000,3,2024-09-13,2024-09-13,KBTV,KBOS,296.4856887913335,very_short,False,False,KBTV - KBOS
4336,Citation VII,Midsize jet,10520.0,2024-09-13 00:00:00.000,2,2024-09-13,2024-09-13,KTEB,KHYA,329.5913351413013,very_short,False,False,KTEB - KHYA
2439,XLS(+),Midsize jet,11554.0,2024-08-13 00:00:00.000,2,2024-09-13,2024-09-13,ENZV,ENAL,411.52592767833,very_short,False,False,ENZV - ENAL
2445,Citation VII,Midsize jet,12720.0,2024-08-13 00:00:00.000,2,2024-09-13,2024-09-13,ENZV,ENAL,411.52592767833,very_short,False,False,ENZV - ENAL
2459,Citation Excel,Midsize jet,15900.0,2024-08-13 00:00:00.000,2,2024-09-13,2024-09-13,ENZV,ENAL,411.52592767833,very_short,False,False,ENZV - ENAL
2478,Citation VI,Midsize jet,16854.0,2024-08-14 00:00:00.000,2,2024-09-13,2024-09-13,ENZV,ENAL,411.52592767833,very_short,False,False,ENZV - ENAL
2486,Learjet 60,Midsize jet,20670.0,2024-08-14 00:00:00.000,2,2024-09-13,2024-09-13,ENZV,ENAL,411.52592767833,very_short,False,False,ENZV - ENAL
2495,Citation Excel,Midsize jet,11422.0,2024-08-14 00:00:00.000,4,2024-09-14,2024-09-14,KPDK,KCHS,411.01520117954465,very_short,False,True,KPDK - KCHS
3720,Hawker 800XP,Midsize jet,15000.0,2024-08-31 00:00:00.000,4,2024-09-14,2024-09-14,KBOS,KTEB,305.02713910166443,very_short,False,True,KBOS - KTEB
3823,Citation VII,Midsize jet,10800.0,2024-09-03 00:00:00.000,8,2024-09-14,2024-09-14,KBOS,KTEB,305.02713910166443,very_short,False,True,KBOS - KTEB
