icao,iata,name,city,subd,country,lat,lon,lid
NULL,,Fazenda Canaã Airport,Canarana,BR-MT,BR,-12.800623,-52.526723,MT0164
NULL,,Projeto Brasil I Airport,Santa Rita de Cássia,BR-BA,BR,-11.408109,-44.659746,BA0172
NULL,,Fazenda Campo Alegre Airport,Palmeira do Piauí,BR-PI,BR,-8.591196,-44.248678,PI0042
NULL,,Pontal Airport,Pontal,BR-SP,BR,-21.032996,-48.010666,SP0272
NULL,,Fazenda Curuá Airport,Altamira,BR-PA,BR,-8.004433,-54.935524,PA0138
NULL,,Condomínio Aeronáutico Santos Dumont Airport,Elias Fausto,BR-SP,BR,-23.065919,-47.324478,SP0225
NULL,,Fecularia Lopes Airport,Itaúna do Sul,BR-PR,BR,-22.766667,-52.876944,PR0065
NULL,,Aldeia Airstrip,Borba,BR-AM,BR,-6.466872,-59.790226,AM0036
NULL,,Fazenda Barro Preto Airport,Corumbá,BR-MS,BR,-19.818898,-57.205424,MS0367
NULL,,Fazenda do Coronel Airport,Coração de Maria,BR-BA,BR,-12.270796,-38.751684,BA0174
NULL,,Aeroagrícola Solo Airport,Paranapanema,BR-SP,BR,-23.447172,-48.866511,SP0274
NULL,,Fazenda Baia Grande Airport,Rio Verde de Mato Grosso,BR-MS,BR,-18.829941,-55.206932,MS0368
NULL,,Condomínio Aéreo Santos Dumont Airport,Ji-Paraná,BR-RO,BR,-10.953421,-61.994036,RO0046
NULL,,Destilaria Tabu Airport,Caaporã,BR-PB,BR,-7.473238,-34.888245,PB0017
NULL,,Associação Tocantinense de Aviação Airport,Porto Nacional,BR-TO,BR,-10.182756,-48.544917,TO0044
NULL,,Clube de Aviação Experimental do Paraná Airport,Ibiporã,BR-PR,BR,-23.28741,-51.091345,PR0095
NULL,,Boa Esperança Airport,Santa Luzia,BR-MA,BR,-3.911944,-45.786175,MA0050
NULL,,Fazenda São Félix Airport,Machadinho d'Oeste,BR-RO,BR,-9.293056,-61.806527,RO0029
NULL,,Fly Club Airport,Porto Seguro,BR-BA,BR,-16.358824,-39.01528,BA0175
NULL,,Fazenda Estrela Airport,Antônio João,BR-MS,BR,-22.210531,-55.797249,MS0373
NULL,,Fazenda Santa Maria Airport,Formosa do Rio Preto,BR-BA,BR,-10.966565,-46.26199,BA0176
NULL,,Fazenda Prata Airport,Rurópolis,BR-PA,BR,-4.160526,-55.381793,PA0140
NULL,,Fazenda Terra Way - VII Airport,Tabaporã,BR-MT,BR,-11.54746,-56.027202,MT0343
NULL,,Fazenda Fortaleza Airport,Novo Aripuanã,BR-AM,BR,-7.907935,-61.250335,AM0045
NULL,,Fazenda Campo Grande Airport,Baianópolis,BR-BA,BR,-12.711863,-44.584951,BA0177
NULL,,Fazenda São Gabriel Airport,Brasnorte,BR-MT,BR,-12.657837,-58.24733,MT0452
NULL,,Fazenda Cangaia Airport,Tailândia,BR-PA,BR,-3.012491,-48.900361,PA0141
NULL,,Fazenda Galiléia Airport,Almas,BR-TO,BR,-11.560653,-47.147057,TO0058
SWJU,JRN,Juruena Airport,Juruena,Mato Grosso do Sul,BR,-10.30583,-58.48944,TO0053
NULL,,Fazenda Santa Rita Airport,Figueirópolis,BR-TO,BR,-12.243622,-48.970624,TO0054
NULL,,Agropecuária Zé Reis Airport,Palmeirópolis,BR-TO,BR,-13.018889,-48.415833,TO0059
NULL,,Fazenda Nova Esperança Airport.,Recursolândia,BR-TO,BR,-8.553056,-47.085833,TO0055
NULL,,Eloy Biesuz Airport,Itapejara d'Oeste,BR-PR,BR,-25.998333,-52.926667,PR0153
NULL,,Fazenda Limeira Airport,"São João Da Paraúna,",BR-GO,BR,-16.867921,-50.410767,GO0186
NULL,,Fazenda Agrorosso Airport,Miguel do Passa Quatro,BR-GO,BR,-16.928677,-48.682292,GO0195
NULL,,Fazenda Pau D'Alho Airport,Nova Bandeirantes,BR-MT,BR,-9.406699,-58.191167,MT0490
NULL,,Pachu Aviação Agrícola Airport,Olímpia,BR-SP,BR,-20.705979,-49.051299,SP0865
NULL,,Fazenda Cascata Airport,Ipiranga do Norte,BR-MT,BR,-11.629566,-55.905069,MT0485
NULL,,Fazenda Estrela Airport,Alto Alegre,BR-RR,BR,3.368183,-61.219713,RR0032
NULL,,Fazenda Meio Século Airport,Itaquiraí,BR-MS,BR,-23.280753,-54.186042,MS0422
NULL,,Brigadeiro Fábio Pereira da Silveira Airport,Tupaciguara,BR-MG,BR,-18.610359,-48.719649,MG0125
NULL,,Fazenda Pampili Airport,Três Lagoas,BR-MS,BR,-20.113124,-52.54643,MS0480
NULL,,Fazenda Terra Roxa Airstrip,Santa Maria das Barreiras,BR-PA,BR,-8.71659,-50.406398,PA0169
NULL,,Fazenda San Cyro Airport,Sertão,BR-RS,BR,-27.956351,-52.50813,RS0129
NULL,,Fazenda Pindorama Airport,Campo Novo do Parecis,BR-MT,BR,-13.684958,-57.802416,MT0491
NULL,,Granja 4 Irmãos - Taim Airport,Rio Grande,BR-RS,BR,-32.264038,-52.567134,RS0123
NULL,,Fazenda Garimpinho Airport,Figueirão,BR-MS,BR,-18.719819,-54.300367,MS0421
NULL,,Palmares Airport,Delfinópolis,BR-MG,BR,-20.281975,-46.945413,MG0309
NULL,,Fazenda Nobel Pará Airport,Santana do Araguaia,BR-PA,BR,-8.977778,-50.368611,PA0163
NULL,,Fazenda Esparrame Airport,Figueirão,BR-MS,BR,-18.803839,-53.710504,MS0423
NULL,,Fazenda Padre Cícero Airport,Marabá,BR-PA,BR,-5.605802,-49.475216,PA0172
NULL,,Fazenda São Judas Tadeu Airport,Santa Rita do Pardo,BR-MS,BR,-21.561111,-52.975,MS0429
NULL,,Estância Mil Airport,Miranda,BR-MS,BR,-20.199722,-57.101111,MS0495
NULL,,Condomínio Liberty Airport,Montividiu,BR-GO,BR,-16.449075,-49.012169,GO0191
NULL,,Fazenda Nossa Senhora de Fátima Airport,Jaraguari,BR-MS,BR,-20.154637,-54.649438,MS0220
NULL,,Fazenda Tapyratynga Airport,Pimenteiras do Oeste,BR-RO,BR,-12.715205,-61.474456,RO0051
NULL,,André Textor Airport,Montividiu,BR-GO,BR,-17.445179,-51.139827,GO0190
NULL,,Centroar Airport,lores de Goiás,BR-GO,BR,-14.496258,-47.035981,GO0196
NULL,,Fazenda Taquarussu Airport,Caarapó,BR-MS,BR,-22.546301,-55.002129,MS0468
NULL,,Fazenda Santo Antônio Airport,Buriticupu,BR-MA,BR,-4.507778,-46.267222,MA0081
NULL,,Nova Vida Airport,Santana do Araguaia,BR-PA,BR,-9.511944,-50.831944,PA0161
NULL,,Fazenda Novo Progresso Airport,Altamira,BR-PA,BR,-6.621785,-54.983764,PA0167
NULL,,Fazenda Porta do Céu Airport,Jaborandi,BR-BA,BR,-14.116552,-45.840876,BA0247
NULL,,Fazenda Santa Helena Airport,Rio Pardo,BR-RS,BR,-30.135833,-52.628889,RS0120
NULL,,Fazenda Matrinchã Airport,Brasnorte,BR-MT,BR,-12.930253,-57.340365,MT0492
NULL,,Castelli Fazenda Sobradinho Airport,Correntina,BR-BA,BR,-13.620254,-46.097989,BA0252
NULL,,Fazenda Canaã Airport,Formosa do Rio Preto,BR-BA,BR,-10.351296,-45.564155,BA0249
NULL,,Fazenda Estrela Airport,Baixa Grande do Ribeiro,BR-PI,BR,-8.471167,-45.328109,PI0050
SWJI,JPR,Ji-Parana Airport,Ji-Parana,Rondônia,BR,-10.8708,-61.8465,PI0048
NULL,,Condomínio Milla Airport,Baixa Grande do Ribeiro,BR-PI,BR,-8.252789,-45.244784,PI0052
NULL,,Vinícola Don Guerino Heliport,Alto Feliz,BR-RS,BR,-29.379167,-51.330278,RS0124
NULL,,Fazenda São Carlos Airport,Paraíso das Águas,BR-MS,BR,-19.177568,-53.102469,MS0426
NULL,,Fazenda WSA Airport,General Carneiro,BR-MT,BR,-15.38341,-53.459209,MT0482
NULL,,Fazenda Montani Bahia Airport,São Desidério,BR-BA,BR,-12.998064,-46.077443,BA0250
NULL,,San Martin Airport,Campos dos Goytacazes,BR-RJ,BR,-22.005825,-41.217849,RJ0177
NULL,,Fazenda Tunica Airport,Água Boa,BR-MT,BR,-14.071369,-52.038982,MT0484
NULL,,Reserva Pituba Airstrip,Coruripe,BR-AL,BR,-10.086322,-36.09012,AL0022
NULL,,Fazenda Santa Rita Airstrip,Aquidauana,BR-MS,BR,-19.252127,-55.519638,MS0417
NULL,,Fazenda Carmen Airport,Corumbá,BR-MS,BR,-18.445198,-56.329377,MS0491
NULL,,Fazenda Nova Piúva,Aquidauan,BR-MS,BR,-19.864066,-55.513068,MS0427
NULL,,FSA Airport,Nova Maringá,BR-MT,BR,-12.814444,-57.179444,MT0488
NULL,,Fazenda São Luís,Pimenteiras do Oeste,BR-RO,BR,-13.452496,-60.82866,RO0052
NULL,,Fazenda Santa Rita Airstrip,Campinas do Sul,BR-RS,BR,-27.706615,-52.723703,RS0130
NULL,,Fazenda Itiquira Airport,Itiquira,BR-MT,BR,-17.437936,-54.164421,MT0173
NULL,,Fazenda Parnaguá Airstrip,Santa Filomena,BR-PI,BR,-9.105337,-45.618233,PI0067
NULL,,Fazenda Jacuba Airport,Mineiros,BR-GO,BR,-17.881872,-53.038971,GO0187
NULL,,Fazenda Querência Airport,Rio Verde de Mato Grosso,BR-MS,BR,-18.853717,-54.672754,MS0062
NULL,,Fazenda São Luiz Airport,Luís Eduardo Magalhães,BR-BA,BR,-12.425062,-46.247592,BA0241
NULL,,Aníbal Airport,Russas,BR-CE,BR,-4.847581,-37.942214,CE0078
NULL,,Fazenda Santa Luzia Airport,Aruanã,BR-GO,BR,-14.248889,-50.880556,GO0184
NULL,,Fazenda Cachoeirinha Airport,Caiapôni,BR-GO,BR,-17.2325,-51.650278,GO0188
NULL,,Fazenda Musa do Norte Airstrip,Francisco Sá,BR-MG,BR,-16.123689,-43.520276,MG0312
NULL,,Sitio Aeroportuário Esteirinha Airport,Goioerê,BR-PR,BR,-24.209289,-53.182276,PR0042
NULL,,Fazenda Arancuã Airport,Miranda,BR-MS,BR,-20.180036,-56.55678,MS0066
NULL,,Fazenda Pirizal Airport,Vila Bela da Santíssima Trindade,BR-MT,BR,-16.224266,-59.755164,MT0079
NULL,,Fazenda Água Azul Airport,Campo Verde,BR-MT,BR,-15.259432,-54.944217,MT0080
NULL,,Fazenda Pampa Alegre Airport,Itiquira,BR-MT,BR,-17.49863,-54.309882,MT0082
NULL,,Fazenda Gaúcha do Norte Airport,Gaúcha do Norte,BR-MT,BR,-13.031392,-52.980912,MT0499
NULL,,Fazenda São Jorge Airport,Lambari D'oeste,BR-MG,BR,-15.348349,-58.029166,MT0514
NULL,,Santo Antônio das Furnas Airport,Santo Antônio do Leverger,BR-MT,BR,-16.980691,-54.954897,MT0162
NULL,,Aerobako Airport,Sinop,BR-MT,BR,-11.917246,-55.43445,MT0163
NULL,,Lagoa Grande Airport,Iramaia,BR-BA,BR,-13.404253,-41.010692,BA0101
NULL,,Derso Portilho Vieira Airport,São Félix do Araguaia,BR-MT,BR,-11.425494,-52.219024,MT0244
NULL,,NX GOLD Airport,Nova Xavantina,BR-MT,BR,-14.64288,-52.499008,MT0245
NULL,,Estância Primavera Airstrip,Alegrete,BR-RS,BR,-30.058095,-55.435554,RS0082
NULL,,Fazenda Cachoeira do Bambuzal Airport,Itaguari,BR-GO,BR,-15.931687,-49.678005,GO0095
NULL,,Marina do Caraipé Airport,Tucuruí,BR-PA,BR,-3.863484,-49.683008,PA0088
NULL,,Usina César Filho Airport,Chupinguaia,BR-RO,BR,-12.2619,-61.176508,RO0022
NULL,,Fazenda Bandeirantes Airport,Nova Marilândia,BR-MT,BR,-14.347952,-56.948738,MT0251
NULL,,Fazenda Mourão Airport,Colniza,BR-MT,BR,-8.986135,-61.458292,MT0249
NULL,,Fly Lagos Airport,Cabo Frio,BR-RJ,BR,-22.719184,-42.053204,RJ0026
NULL,,Presidente Roosevelt Airport,Novo Aripuanã,BR-AM,BR,-7.846799,-60.973428,AM0037
NULL,,Fazenda Barcelona V Airport,Formosa do Rio Preto,BR-BA,BR,-11.598436,-46.026589,BA0136
NULL,,Fazenda Toca da Onça Airport,União do Sul,BR-MT,BR,-11.323909,-54.573555,MT0252
NULL,,Serra da Pintura Airport,Santa Fé de Goiás,BR-GO,BR,-15.567429,-51.210555,GO0096
NULL,,Fly Park Florianópolis,Florianópolis,BR-SC,BR,-27.469935,-48.471336,SC0034
SNGM,GMS,Fazenda Canada Airport,Uberlandia,Minas Gerais,BR,-18.8625,-48.41528,PA0091
NULL,,Montes Claros de Goiás Airport,Montes Claros de Goiás,BR-GO,BR,-15.896137,-51.523453,GO0097
NULL,,Fazenda Santo Angelo Airport,Barra do Choça,BR-BA,BR,-14.827011,-40.650193,BA0137
NULL,,Salles Airport,Castanhal,BR-PA,BR,-1.258889,-47.953333,PA0164
NULL,,Fazenda Central Airstrip,Aquidauana,BR-MS,BR,-19.415842,-56.193288,MS0208
NULL,,Fazenda  Caacupê Airport,Nioaque,BR-MS,BR,-21.290904,-55.822763,MS0207
NULL,,Fazenda Joazeiro Airstrip,Corumbá,BR-MS,BR,-19.21012,-55.939673,MS0210
NULL,,Joca Viol Airport,Birigui,BR-SP,BR,-21.282048,-50.412825,SP0229
NULL,,Fazenda Coração do Brasil Airport,Pontes e Lacerda,BR-MT,BR,-15.970096,-59.643041,MT0085
NULL,,Fazenda São Pedro Airport,Unaí,BR-MG,BR,-16.799457,-46.744627,MG0093
NULL,,Fazenda Apucarana,Marabá,BR-PA,BR,-5.462267,-49.77277,PA0042
NULL,,Fazenda São José Airport,Cáceres,BR-MT,BR,-16.068933,-58.480352,MT0087
NULL,,Fazenda Boqueirão de Cedro Airport,Arraias,BR-TO,BR,-12.890307,-46.693536,TO0017
NULL,,Romaer Aviação Agrícola Airport,Aral Moreira,BR-MS,BR,-22.931206,-55.588507,MS0071
NULL,,Fazenda Figueiral Airport,Corumbá,BR-MS,BR,-18.397778,-55.413709,MS0069
NULL,,Pagador Airport,Presidente Prudente,BR-SP,BR,-22.183798,-51.474657,SP0174
NULL,,Doutor Saulo Villela Airport,Juiz de Fora,BR-MG,BR,-21.780237,-43.280217,MG0095
NULL,,Fazenda Santa Fé Airport,Tabocas do Brejo Velho,BR-BA,BR,-12.224904,-44.039167,BA0085
NULL,,Fazenda Espadim Airport,Paranhos,BR-MS,BR,-23.798518,-55.339382,MS0074
NULL,,Ecovias Imigrantes Heliport,São Bernardo do Campo,BR-SP,BR,-23.784505,-46.596576,SP0483
NULL,,Fazenda Chapadão Airport,Guarda-Mor,BR-MG,BR,-17.893674,-47.244043,MG0096
NULL,,Fazenda Santa Eulina Airstrip,Corumbá,BR-MS,BR,-18.126908,-56.526815,MS0076
NULL,,Asa Branca Airport,Tubarão,BR-SC,BR,-28.528067,-48.949088,SC0025
NULL,,Coroa do Avião Airport,Igarassu,BR-PE,BR,-7.84515,-34.891529,PE0013
NULL,,Fazenda Santa Marina II Airport,Campo Grande,BR-MS,BR,-21.374019,-53.864477,MS0079
NULL,,Fazenda Estiva Airport,Maracaju,BR-MS,BR,-21.725195,-55.094423,MS0080
NULL,,Sunset Airfield,São Francisco de Paula,BR-RS,BR,-29.324402,-50.739777,RS0059
NULL,,Fazenda Bom Jesus Airport,Pedra Preta,BR-MT,BR,-16.794167,-54.11,MT0093
NULL,,Fazenda Patropi,São Félix do Xingu,BR-PA,BR,-9.308215,-51.610344,PA0045
NULL,,Alberi Juliani Airport,Lagoa da Confusão,BR-TO,BR,-10.786358,-49.585894,TO0018
NULL,,Rumenos Sarkis Simão Airport,Padre Bernardo,BR-GO,BR,-15.138302,-48.242565,GO0047
NULL,,Pista Aldeia Kenjdã,Altamira,BR-PA,BR,-7.957261,-53.262633,PA0051
NULL,,Fazenda Serra Grande Airport,Ribeiro Gonçalves,BR-PI,BR,-8.343619,-45.517925,PI0020
NULL,,Agropecuária São Bernardo Airport,São Miguel das Missões,BR-RS,BR,-28.817551,-54.382433,RS0061
NULL,,Fazenda Ouro Verde Airport,Juscimeira,BR-MT,BR,-16.236783,-55.116159,MT0096
NULL,,Tom Aviação Agrícola Ltda. Airstrip,Itápolis,BR-SP,BR,-21.621,-48.794454,SP0181
NULL,,Celeiro 1 Airport,Jaborandi,BR-BA,BR,-14.370574,-45.5439,BA0087
NULL,,Fazenda Dona Chica Airport,Osório,BR-RS,BR,-30.033611,-50.372222,RS0062
NULL,,Fazenda Santa Fé Airport,Guia Lopes da Laguna,BR-MS,BR,-21.473518,-55.878868,MS0085
NULL,,Fazenda Marrecão Airport,São Miguel do Guaporé,BR-RO,BR,-12.04,-63.042222,RO0050
NULL,,Fazenda Paraíso Airport,Alfenas,BR-MG,BR,-21.347703,-45.836725,MG0100
NULL,,Antônio Costa da Silva Airport,Juruá,BR-AM,BR,-3.482507,-66.057696,AM0088
NULL,,Pousada Pirá-Açu Airstrip,Apuí,BR-AM,BR,-7.771226,-60.379653,AM0090
NULL,,Pousada Amazon Roosevelt Airport,Novo Aripuanã,BR-AM,BR,-7.570001,-60.688766,AM0092
NULL,,Fazenda Gaúcha Airport,Campo Novo Do Parecis,BR-MT,BR,-13.723256,-57.618492,MT0513
NULL,,Fazenda Mina de Ouro Airport,Paranatinga,BR-MT,BR,-14.131025,-54.235142,MT0508
NULL,,Fazenda São Francisco Airport,Indiavaí,BR-MT,BR,-15.347004,-58.572064,MT0503
NULL,,SESC Serra Azul Airport,Rosário Oeste,BR-MT,BR,-14.476571,-55.712029,MT0515
NULL,,Fazenda Rio Xingú Airport,Santa Cruz do Xingu,BR-MT,BR,-10.136081,-52.558165,MT0498
NULL,,Fazenda Nascente Airport,Jaciara,BR-MT,BR,-16.071395,-55.096146,MT0509
NULL,,Fazenda Eldorado Airport,Gaúcha do Norte,BR-MT,BR,-13.602402,-53.544488,MT0507
NULL,,Fazenda Cambay Airstrip,Juti,BR-MS,BR,-22.669967,-54.32308,MS0090
NULL,,Fazenda Capuame Airstrip,Camaçari,BR-BA,BR,-12.691861,-38.198411,BA0088
NULL,,Fazenda Tupancy Airport,Sapezal,BR-MT,BR,-13.454916,-58.589466,MT0098
NULL,,Fazenda Vitória Airport,Rio Verde de Mato Grosso,BR-MS,BR,-18.623287,-55.104928,MS0092
NULL,,Fazenda Retimar Airport,Iguatemi,BR-MS,BR,-23.507238,-54.818137,MS0093
NULL,,Vô Amantino Airport,Cláudia,BR-MT,BR,-11.664502,-55.238421,MT0504
NULL,,Fazenda Santa Paula Airport,Cáceres,BR-MT,BR,-15.643056,-57.548056,MT0506
NULL,,Fazenda Bang Bang Airport,São José do Xingu,BR-MT,BR,-10.89,-52.734722,MT0494
NULL,,Cialne Irauçuba Airstrip,Irauçuba,BR-CE,BR,-3.754444,-39.951667,CE0015
NULL,,Fazenda JK Airport,Comodoro,BR-MT,BR,-13.033575,-59.916773,MT0101
NULL,,Dal Molin Airport,Santa Izabel do Oeste,BR-PR,BR,-25.788383,-53.500649,PR0202
NULL,,Fazenda Rosa do Deserto Airstrip,Ubaíra,BR-BA,BR,-13.240032,-39.759292,BA0254
NULL,,Tabuleiro V Airport,Correntina,BR-BA,BR,-13.243663,-45.375338,BA0267
NULL,,JH Sementes Airport,Correntina,BR-BA,BR,-13.768178,-46.147334,BA0259
NULL,,Fazenda Flor da Serra Airport,Jaborandi,BR-BA,BR,-14.10095,-46.18116,BA0260
NULL,,Flights Ranch Airstrip,Santana,BR-BA,BR,-13.006439,-44.060617,BA0258
NULL,,Fazenda Água Boa Airport,Anastácio,BR-MS,BR,-20.86007,-55.643582,MS0095
NULL,,Fazenda Sararé Airport,Conquista d'Oeste,BR-MT,BR,-14.788268,-59.346624,MT0102
NULL,,Fazenda Vista Linda  Airport,Mucuri,BR-BA,BR,-18.146774,-39.594353,BA0089
NULL,,Fazenda Belizário Airport,Riachão das Neves,BR-BA,BR,-11.526303,-45.728645,BA0090
NULL,,Fazenda Santa Clara Airport,Bom Jesus,BR-PI,BR,-9.188559,-45.048215,PI0021
NULL,,Fazenda Tabaroa Airport,Águas de Santa Bárbara,BR-SP,BR,-22.7976,-49.269128,SP0185
NULL,,Fazenda Santo Expedito IV Airport,Rio Sono,BR-TO,BR,-9.836388,-47.305152,TO0019
NULL,,Fazenda Imperial Airport,Sebastião Leal,BR-PI,BR,-7.850249,-44.069167,PI0022
NULL,,Fazenda Siriema Airport,Santo Antônio do Leverger,BR-MT,BR,-15.847588,-55.838125,MT0107
NULL,,Aviação Agrícola Manain Airport,Sinop,BR-MT,BR,-11.754112,-55.359073,MT0108
NULL,,Fazenda Morro Vermelho Airport,Ribeirão Claro,BR-PR,BR,-23.228029,-49.777613,PR0048
NULL,,Fazenda Califórnia Airstrip,Camapuã,BR-MS,BR,-19.094958,-54.184984,MS0101
NULL,,Asas do Ar Airport,Brasília,BR-DF,BR,-15.610075,-47.574037,DF0004
NULL,,Campo Nuic,Bom Jardim da Serra,BR-SC,BR,-28.381667,-49.569167,SC0029
NULL,,Fazenda Bela Vista do Caronal Airstrip,Corumbá,BR-MS,BR,-18.205871,-55.973325,MS0107
NULL,,Tamanduá Bandeira - MC Airstrip,Ribas do Rio Pardo,BR-MS,BR,-20.47297,-53.692748,MS0108
NULL,,Comandante Nelinho Airport,Araranguá,BR-SC,BR,-28.974435,-49.488253,SC0030
NULL,,Fazenda Santa Rosa Airport,Cáceres,BR-MT,BR,-17.064444,-57.764015,MT0110
NULL,,Fazenda Grupo Nissey Airport,Cáceres,BR-MT,BR,-16.170295,-58.557298,MT0111
NULL,,Fazenda Nova Baús Airport,Mineiros,BR-GO,BR,-18.188197,-53.099379,GO0053
NULL,,Fazenda Primavera Airport,Canavieiras,BR-BA,BR,-15.5675,-39.152778,BA0091
NULL,,Suinobras Airport,Diamantino,BR-MT,BR,-14.507296,-56.302743,MT0112
NULL,,Fazenda Onça Parda Airport,Novo Horizonte do Sul,BR-MS,BR,-22.662664,-53.729258,MS0109
NULL,,Fazenda Porto Velho Airport,Carmo do Cajuru,BR-MG,BR,-20.313557,-44.698328,MG0105
NULL,,Fazenda Rio Bonito Airport,Costa Rica,BR-MS,BR,-19.199871,-52.968926,MS0110
NULL,,Fazenda Orquídeas Airport,Barreiras,BR-BA,BR,-11.839133,-46.232993,BA0092
NULL,,Poletto Airstrip,Santa Rita do Trivelato,BR-MT,BR,-13.7971,-55.280063,MT0113
NULL,,Feliz Airport,Feliz,BR-RS,BR,-29.447939,-51.295476,RS0063
NULL,,Aero Parque Tupã Airport,Tupanciretã,BR-RS,BR,-29.08499,-53.864991,RS0064
NULL,,Pista Aldeia Pykararankre,São Félix do Xingu,BR-PA,BR,-7.459986,-52.657731,PA0052
NULL,,Guatambu Piauí Airstrip,Santa Rita de Cássia,BR-BA,BR,-10.598333,-44.388056,BA0095
NULL,,Pista Aldeia Pykatô,Cumaru do Norte,BR-PA,BR,-8.475134,-51.663419,PA0053
NULL,,Fazenda Bela Vista Airport,Ribas do Rio Pardo,BR-MS,BR,-20.388181,-53.373436,MS0116
NULL,,Fazenda Guanandy Airport,Ponta Porã,BR-MS,BR,-21.880833,-55.539167,MS0119
NULL,,Fazenda GAP São Pedro Airstrip,Uruguaiana,BR-RS,BR,-30.025758,-56.287292,RS0065
NULL,,Fazenda Iracema Airport,Cáceres,BR-MT,BR,-16.079487,-58.097328,MT0122
NULL,,Rancho Sinuelo Airport,Caracol,BR-MS,BR,-22.114895,-57.057989,MS0123
NULL,,Fazenda Ouro Verde Airport,Porto Alegre do Norte,BR-MT,BR,-10.615239,-51.979506,MT0125
NULL,,Fazenda Santo Reis Airport,Lambari d'Oeste,BR-MT,BR,-15.280833,-57.793889,MT0128
NULL,,Fazenda Lagoa Nova Airstrip,Damianópolis,BR-GO,BR,-14.463875,-46.304122,GO0296
NULL,,Pista Aldeia Aukre,Ourilândia do Norte,BR-PA,BR,-7.697574,-51.875628,PA0055
NULL,,Sérgio Miranda Airport,Macapá,BR-AP,BR,0.040172,-51.149408,AP0005
NULL,,Fazenda Topázio Imperial Airport,Gameleiras,BR-MG,BR,-14.967627,-43.315187,MG0108
NULL,,Fazenda Colorado Airport,,BR-MT,BR,-13.133265,-55.445081,MT0132
NULL,,Fazenda Vitória Airport,Luís Eduardo Magalhães,BR-BA,BR,-12.150865,-45.870333,BA0242
NULL,,Estância Tejo Airport,Coxim,BR-MS,BR,-18.345003,-54.767174,MS0129
NULL,,Fazenda Figueira II Airport,Água Clara,BR-MS,BR,-20.167285,-53.070656,MS0130
NULL,,Fazenda Tamboril Airport,Bom Jesus de Goiás,BR-GO,BR,-18.099409,-49.737029,GO0056
NULL,,Fazenda Serra Dourada Airport,Coxim,BR-MS,BR,-18.545033,-54.459412,MS0131
NULL,,Águas Claras Airport,Viamão,BR-RS,BR,-30.119814,-50.853653,RS0068
NULL,,Fazenda Uberaba Airport,Cáceres,BR-MT,BR,-17.275318,-57.896871,MT0133
NULL,,Fazenda Campo Grande Airport,lagoas,BR-MG,BR,-15.178814,-45.224285,MG0111
NULL,,KL Aviação Agrícola Airport,Camaquã,BR-RS,BR,-30.858956,-51.77373,RS0069
NULL,,Fazenda Rancho Alegre Airport,Cocalinho,BR-MT,BR,-12.775871,-50.926494,MT0136
NULL,,Fazenda Vianmacel,Nova Maringá,BR-MT,BR,-12.20905,-57.453738,MT0138
NULL,,Comandante Milton Tosto Airport,Bonito,BR-BA,BR,-12.006058,-41.304938,BA0099
NULL,,Centúria Montana Airport,Formosa do Rio Preto,BR-BA,BR,-11.294515,-46.028316,BA0097
NULL,,Pista Bom Jesus,Itaituba,BR-PA,BR,-5.453888,-57.455147,PA0059
NULL,,Agropecuária Santa Rita Airport,Rio Verde de Mato Grosso,BR-MS,BR,-19.006884,-55.000703,MS0134
NULL,,Fazenda Estrela do Sul Airport,Rio Brilhante,BR-MS,BR,-21.79032,-54.083658,MS0132
NULL,,Fazenda Santana Airport,Formosa do Rio Preto,BR-BA,BR,-11.21117,-45.845168,BA0098
NULL,,Fazenda Ilha Verde Airstrip,Corumbá,BR-MS,BR,-17.28762,-55.893898,MS0135
NULL,,Clube de Voo Aeroquadra Airport,Quadra,BR-SP,BR,-23.314218,-48.029801,SP0197
NULL,,Fazenda Fortuna Airstrip,Jacareacanga,BR-PA,BR,-9.149299,-56.917892,PA0060
NULL,,Fazenda Vale do Boi II Airport,São Félix do Araguaia,BR-MT,BR,-11.670907,-52.094715,MT0144
NULL,,Asas do Cerrado Airstrip,Uberlândia,BR-MG,BR,-19.033062,-48.30689,MG0114
NULL,,Pista Aldeia Moykarako,São Félix do Xingu,BR-PA,BR,-7.434674,-51.819449,PA0061
NULL,,Fazenda São Sebastião Airport,Aquidauana,BR-MS,BR,-19.358674,-56.411774,MS0412
NULL,,Ten. Brig. Ar Waldir de Vasconcelos Airport,Rio de Janeiro,BR-RJ,BR,-22.983968,-43.37706,RJ0024
NULL,,Fazenda Comil Airport,Sapezal,BR-MT,BR,-13.926097,-58.883294,MT0467
NULL,,Fazenda Pioneira Airport,Querência,BR-MT,BR,-12.102778,-52.434444,MT0118
NULL,,José Bernardo Airport,São Francisco de Itabapoana,BR-RJ,BR,-21.458133,-41.051632,RJ0023
NULL,,São João da Barra Airport,São João da Barra,BR-RJ,BR,-21.638073,-41.028187,RJ0022
NULL,,Fazenda Lagoa Serena Airport,José de Freitas,BR-PI,BR,-4.59817,-42.592211,PI0024
NULL,,Fazenda Cambara Airport,Porto dos Gaúchos,BR-MT,BR,-11.619125,-56.556981,MT0148
NULL,,Fazenda Lageado Airport,Três Lagoas,BR-MS,BR,-20.996905,-52.169736,MS0140
NULL,,Pista Aldeia Kokraymoro,São Félix do Xingu,BR-PA,BR,-7.210354,-52.569512,PA0062
