id,aircraftModel,category,price,quoteDate,leg_Passenger_number_PAX,leg_Departure_Date,leg_Arrival_Date,leg_Departure_Airport,leg_Arrival_Airport,month,day_of_week,route,days_until_departure,is_holiday,season,trip_duration,is_weekend,departure_hour,is_peak_hour
31963,Embraer Phenom 300E,Super light jet,22000.0,2024-11-13,3,2024-11-13,2024-11-13,KONT,KAPA,11,2,KONT - KAPA,0,False,fall,0.0,False,0,False
31025,Cessna Citation X,Super midsize jet,26000.0,2024-11-13,2,2024-11-13,2024-11-13,KTEB,KOPF,11,2,KTEB - KOPF,0,False,fall,0.0,False,0,False
31046,Embraer Phenom 300E,Super light jet,24082.0,2024-11-13,2,2024-11-13,2024-11-13,KTEB,KOPF,11,2,KTEB - KOPF,0,False,fall,0.0,False,0,False
31063,Mid Size Jet,Midsize jet,17000.0,2024-11-13,3,2024-11-13,2024-11-13,KTEB,KOPF,11,2,KTEB - KOPF,0,False,fall,0.0,False,0,False
31065,Beechcraft Beechjet 400,Light jet,17651.0,2024-11-13,2,2024-11-13,2024-11-13,KTEB,KOPF,11,2,KTEB - KOPF,0,False,fall,0.0,False,0,False
31077,Cessna Citation X,Super midsize jet,20995.0,2024-11-13,2,2024-11-13,2024-11-13,KTEB,KOPF,11,2,KTEB - KOPF,0,False,fall,0.0,False,0,False
31081,Embraer Phenom 300,Super light jet,29012.0,2024-11-13,2,2024-11-13,2024-11-13,KTEB,KOPF,11,2,KTEB - KOPF,0,False,fall,0.0,False,0,False
31083,Beechcraft Premier IA,Light jet,9980.0,2024-11-13,2,2024-11-13,2024-11-13,KTEB,KOPF,11,2,KTEB - KOPF,0,False,fall,0.0,False,0,False
31206,Cessna Citation CJ3+,Light jet,18900.0,2024-11-13,3,2024-11-13,2024-11-13,KONT,KAPA,11,2,KONT - KAPA,0,False,fall,0.0,False,0,False
31214,Embraer Phenom 100,Entry level jet (VLJ),23029.0,2024-11-13,1,2024-11-13,2024-11-13,KDAL,KOPF,11,2,KDAL - KOPF,0,False,fall,0.0,False,0,False
31220,Dassault Falcon 2000,Heavy jet,26586.0,2024-11-13,3,2024-11-13,2024-11-13,KONT,KAPA,11,2,KONT - KAPA,0,False,fall,0.0,False,0,False
31225,Cessna Citation Sovereign,Super midsize jet,34000.0,2024-11-13,3,2024-11-13,2024-11-13,KONT,KAPA,11,2,KONT - KAPA,0,False,fall,0.0,False,0,False
31227,Cessna Citation X,Super midsize jet,28999.0,2024-11-13,1,2024-11-13,2024-11-14,KDAL,KOPF,11,2,KDAL - KOPF,0,False,fall,1.0,False,0,False
31232,Beechcraft Hawker 800XP,Midsize jet,17000.0,2024-11-13,2,2024-11-13,2024-11-13,KTEB,KTLH,11,2,KTEB - KTLH,0,False,fall,0.0,False,0,False
31234,Beechcraft Hawker 800XP,Midsize jet,16695.0,2024-11-13,8,2024-11-13,2024-11-13,KTEB,KTLH,11,2,KTEB - KTLH,0,False,fall,0.0,False,0,False
31236,Beechcraft Hawker 800XP,Midsize jet,10952.0,2024-11-13,1,2024-11-13,2024-11-13,KPDK,KIND,11,2,KPDK - KIND,0,False,fall,0.0,False,0,False
31238,Cessna Citation Excel,Midsize jet,15116.0,2024-11-13,1,2024-11-13,2024-11-13,KPDK,KIND,11,2,KPDK - KIND,0,False,fall,0.0,False,0,False
31242,Cessna Citation CJ3,Light jet,14000.0,2024-11-13,1,2024-11-13,2024-11-13,KPDK,KIND,11,2,KPDK - KIND,0,False,fall,0.0,False,0,False
31244,Learjet 31A,Light jet,8550.0,2024-11-13,1,2024-11-13,2024-11-13,KPDK,KIND,11,2,KPDK - KIND,0,False,fall,0.0,False,0,False
31246,Gulfstream G-IV,Heavy jet,25000.0,2024-11-13,2,2024-11-13,2024-11-13,KTEB,KTLH,11,2,KTEB - KTLH,0,False,fall,0.0,False,0,False
31250,Gulfstream G-V,Ultra long range,42000.0,2024-11-13,14,2024-11-13,2024-11-13,KTEB,KTLH,11,2,KTEB - KTLH,0,False,fall,0.0,False,0,False
31254,Mid Size Jet,Midsize jet,28350.0,2024-11-13,6,2024-11-13,2024-11-13,KPBI,TNCM,11,2,KPBI - TNCM,0,False,fall,0.0,False,0,False
31258,Cessna Citation Bravo,Light jet,11263.0,2024-11-13,1,2024-11-13,2024-11-13,KPDK,KIND,11,2,KPDK - KIND,0,False,fall,0.0,False,0,False
31260,Cessna Citation Bravo,Light jet,12995.0,2024-11-13,1,2024-11-13,2024-11-13,KPDK,KIND,11,2,KPDK - KIND,0,False,fall,0.0,False,0,False
31262,Hawker 400XP,Light jet,9350.0,2024-11-13,1,2024-11-13,2024-11-13,KPDK,KIND,11,2,KPDK - KIND,0,False,fall,0.0,False,0,False
31270,Cessna Citation Bravo,Light jet,18699.0,2024-11-13,1,2024-11-13,2024-11-13,KAUS,KOPF,11,2,KAUS - KOPF,0,False,fall,0.0,False,0,False
31280,Cessna Citation Ultra,Light jet,21005.0,2024-11-13,1,2024-11-13,2024-11-13,KAUS,KOPF,11,2,KAUS - KOPF,0,False,fall,0.0,False,0,False
31283,Citation V,Light jet,18869.21,2024-11-13,1,2024-11-13,2024-11-13,KAUS,KOPF,11,2,KAUS - KOPF,0,False,fall,0.0,False,0,False
31285,Learjet 45XR,Super light jet,23218.8,2024-11-13,1,2024-11-13,2024-11-13,KAUS,KOPF,11,2,KAUS - KOPF,0,False,fall,0.0,False,0,False
31288,Beechcraft Beechjet 400,Light jet,19500.0,2024-11-13,1,2024-11-13,2024-11-13,KAUS,KOPF,11,2,KAUS - KOPF,0,False,fall,0.0,False,0,False
31291,Cessna Citation CJ3,Light jet,25000.0,2024-11-13,1,2024-11-13,2024-11-13,KAUS,KOPF,11,2,KAUS - KOPF,0,False,fall,0.0,False,0,False
31304,Beechjet 400A,Light jet,10810.0,2024-11-13,746,2024-11-13,2024-11-13,KVDF,KTYQ,11,2,KVDF - KTYQ,0,False,fall,0.0,False,0,False
31314,Light Jet,Light jet,10800.0,2024-11-13,2,2024-11-13,2024-11-13,KVDF,KTYQ,11,2,KVDF - KTYQ,0,False,fall,0.0,False,0,False
31318,Hawker 400XP,Light jet,12950.0,2024-11-13,2,2024-11-13,2024-11-13,KVDF,KTYQ,11,2,KVDF - KTYQ,0,False,fall,0.0,False,0,False
31431,Gulfstream G-IV,Heavy jet,24500.0,2024-11-13,2,2024-11-13,2024-11-13,KTEB,KMDW,11,2,KTEB - KMDW,0,False,fall,0.0,False,0,False
31448,Gulfstream G-IV,Heavy jet,23500.0,2024-11-13,2,2024-11-13,2024-11-13,KTEB,KMDW,11,2,KTEB - KMDW,0,False,fall,0.0,False,0,False
31468,Mid Size Jet,Midsize jet,13575.0,2024-11-13,2,2024-11-13,2024-11-13,KTEB,KMDW,11,2,KTEB - KMDW,0,False,fall,0.0,False,0,False
30562,Beechcraft Hawker 800XP,Midsize jet,25169.0,2024-11-13,6,2024-11-13,2024-11-13,KOPF,TNCM,11,2,KOPF - TNCM,0,False,fall,0.0,False,0,False
30567,Gulfstream G200,Super midsize jet,31208.0,2024-11-13,8,2024-11-13,2024-11-13,MMDO,KDAL,11,2,MMDO - KDAL,0,False,fall,0.0,False,0,False
30569,Dassault Falcon 2000,Heavy jet,37530.0,2024-11-13,5,2024-11-13,2024-11-13,MMDO,KDAL,11,2,MMDO - KDAL,0,False,fall,0.0,False,0,False
30596,Super Mid Jet,Super midsize jet,29500.0,2024-11-13,8,2024-11-13,2024-11-13,MMDO,KDAL,11,2,MMDO - KDAL,0,False,fall,0.0,False,0,False
30598,Heavy Jet,Heavy jet,36000.0,2024-11-13,8,2024-11-13,2024-11-13,MMDO,KDAL,11,2,MMDO - KDAL,0,False,fall,0.0,False,0,False
30665,Mid Size Jet,Midsize jet,9784.0,2024-11-13,2,2024-11-13,2024-11-13,KBNA,KGRR,11,2,KBNA - KGRR,0,False,fall,0.0,False,0,False
30667,Cessna Citation CJ3,Light jet,11242.0,2024-11-13,2,2024-11-13,2024-11-13,KBNA,KGRR,11,2,KBNA - KGRR,0,False,fall,0.0,False,0,False
30669,Beechcraft Hawker 800XP,Midsize jet,18995.0,2024-11-13,2,2024-11-13,2024-11-13,KBNA,KGRR,11,2,KBNA - KGRR,0,False,fall,0.0,False,0,False
30671,Pilatus PC-24,Super light jet,14066.0,2024-11-13,2,2024-11-13,2024-11-13,KBNA,KGRR,11,2,KBNA - KGRR,0,False,fall,0.0,False,0,False
30676,Cessna Citation Bravo,Light jet,12687.0,2024-11-13,2,2024-11-13,2024-11-13,KBNA,KGRR,11,2,KBNA - KGRR,0,False,fall,0.0,False,0,False
30719,Mid Size Jet,Midsize jet,17000.0,2024-11-13,3,2024-11-13,,KONT,KAPA,11,2,KONT - KAPA,0,False,fall,,False,0,False
30721,Light Jet,Light jet,8404.0,2024-11-13,2,2024-11-13,2024-11-13,KBNA,KGRR,11,2,KBNA - KGRR,0,False,fall,0.0,False,0,False
30723,Cessna Citation Ultra,Light jet,13615.0,2024-11-13,2,2024-11-13,2024-11-13,KBNA,KGRR,11,2,KBNA - KGRR,0,False,fall,0.0,False,0,False
30725,Cessna Citation Bravo,Light jet,12403.0,2024-11-13,2,2024-11-13,2024-11-13,KBNA,KGRR,11,2,KBNA - KGRR,0,False,fall,0.0,False,0,False
30728,Bombardier Challenger 604,Heavy jet,17500.0,2024-11-08,4,2024-11-13,2024-11-13,KOPF,TNCM,11,2,KOPF - TNCM,5,False,fall,0.0,False,0,False
30736,Cessna Citation CJ3+,Light jet,13463.0,2024-11-13,2,2024-11-13,2024-11-13,KBNA,KGRR,11,2,KBNA - KGRR,0,False,fall,0.0,False,0,False
30825,Cessna Citation Bravo,Light jet,14500.0,2024-11-13,2,2024-11-13,2024-11-13,KBNA,KGRR,11,2,KBNA - KGRR,0,False,fall,0.0,False,0,False
30868,Gulfstream G-V,Ultra long range,79750.0,2024-11-13,14,2024-11-13,2024-11-13,MMDO,KDFW,11,2,MMDO - KDFW,0,False,fall,0.0,False,0,False
30876,Gulfstream G-IVSP,Heavy jet,45000.0,2024-11-09,7,2024-11-13,2024-11-13,MMDO,KDFW,11,2,MMDO - KDFW,4,False,fall,0.0,False,0,False
30883,Bombardier Challenger 601,Heavy jet,47099.0,2024-11-13,7,2024-11-13,2024-11-13,MMDO,KDFW,11,2,MMDO - KDFW,0,False,fall,0.0,False,0,False
402,Phenom 300,Super light jet,27708.0,2024-10-18,2,2024-11-13,2024-11-13,KFRG,KJEF,11,2,KFRG - KJEF,26,False,fall,0.0,False,0,False
646,Pilatus PC 12,Turbo prop,13555.0,2024-10-17,2,2024-11-13,2024-11-13,KFRG,KJEF,11,2,KFRG - KJEF,27,False,fall,0.0,False,0,False
648,TBM 850,Turbo prop,14551.0,2024-10-17,2,2024-11-13,2024-11-13,KFRG,KJEF,11,2,KFRG - KJEF,27,False,fall,0.0,False,0,False
649,Nextant 400XTi,Light jet,16075.0,2024-10-17,2,2024-11-13,2024-11-13,KFRG,KJEF,11,2,KFRG - KJEF,27,False,fall,0.0,False,0,False
650,King Air 200,Turbo prop,14500.0,2024-10-17,2,2024-11-13,2024-11-13,KFRG,KJEF,11,2,KFRG - KJEF,27,False,fall,0.0,False,0,False
651,Pilatus PC12/47E (NG),Turbo prop,16000.0,2024-10-17,2,2024-11-13,2024-11-13,KFRG,KJEF,11,2,KFRG - KJEF,27,False,fall,0.0,False,0,False
652,Learjet 35A,Light jet,16255.0,2024-10-17,2,2024-11-13,2024-11-13,KFRG,KJEF,11,2,KFRG - KJEF,27,False,fall,0.0,False,0,False
653,Learjet 55,Midsize jet,18618.0,2024-10-17,2,2024-11-13,2024-11-13,KFRG,KJEF,11,2,KFRG - KJEF,27,False,fall,0.0,False,0,False
654,Citation Bravo,Light jet,16330.0,2024-10-17,2,2024-11-13,2024-11-13,KFRG,KJEF,11,2,KFRG - KJEF,27,False,fall,0.0,False,0,False
672,Pilatus PC12/47,Turbo prop,16450.0,2024-10-17,2,2024-11-13,2024-11-13,KFRG,KJEF,11,2,KFRG - KJEF,27,False,fall,0.0,False,0,False
30591,Mid Size Jet,Midsize jet,17351.0,2024-11-14,3,2024-11-14,,KONT,KAPA,11,3,KONT - KAPA,0,False,fall,,False,0,False
31645,Cessna Citation X,Super midsize jet,24785.0,2024-11-14,1,2024-11-14,2024-11-14,KLAX,KLBB,11,3,KLAX - KLBB,0,False,fall,0.0,False,0,False
31661,Cessna Citation Bravo,Light jet,13913.0,2024-11-14,2,2024-11-14,2024-11-14,KCHS,KPDK,11,3,KCHS - KPDK,0,False,fall,0.0,False,0,False
31664,Beechcraft King Air 350i,Turbo prop,10737.0,2024-11-14,2,2024-11-14,2024-11-14,KCHS,KPDK,11,3,KCHS - KPDK,0,False,fall,0.0,False,0,False
31850,Cessna Citation X,Super midsize jet,55335.0,2024-11-14,5,2024-11-14,2024-11-15,KOPF,SBEG,11,3,KOPF - SBEG,0,False,fall,1.0,False,0,False
31897,Dassault Falcon 2000,Heavy jet,18500.0,2024-11-14,10,2024-11-14,2024-11-14,KDAL,KOPF,11,3,KDAL - KOPF,0,False,fall,0.0,False,0,False
31983,Mid Size Jet,Midsize jet,13347.0,2024-11-14,7,2024-11-14,2024-11-14,KCSG,KBLM,11,3,KCSG - KBLM,0,False,fall,0.0,False,0,False
31985,Embraer Phenom 300,Super light jet,22536.0,2024-11-14,7,2024-11-14,2024-11-14,KCSG,KBLM,11,3,KCSG - KBLM,0,False,fall,0.0,False,0,False
31987,Beechcraft Hawker 850XP,Midsize jet,15995.0,2024-11-14,7,2024-11-14,2024-11-14,KCSG,KBLM,11,3,KCSG - KBLM,0,False,fall,0.0,False,0,False
31991,GLF4,Heavy jet,25750.0,2024-11-14,7,2024-11-14,2024-11-14,KCSG,KBLM,11,3,KCSG - KBLM,0,False,fall,0.0,False,0,False
32002,GLF4,Heavy jet,78759.0,2024-11-14,4,2024-11-14,2024-11-14,KOPF,SBEG,11,3,KOPF - SBEG,0,False,fall,0.0,False,0,False
32011,Hawker 900XP,Midsize jet,21800.0,2024-11-12,7,2024-11-14,2024-11-14,KCSG,KBLM,11,3,KCSG - KBLM,2,False,fall,0.0,False,0,False
32021,Pilatus PC-12/47E (NG),Turbo prop,16600.0,2024-11-12,7,2024-11-14,2024-11-14,KCSG,KBLM,11,3,KCSG - KBLM,2,False,fall,0.0,False,0,False
32037,Gulfstream G-V,Ultra long range,109990.0,2024-11-14,16,2024-11-14,2024-11-14,KOPF,SBEG,11,3,KOPF - SBEG,0,False,fall,0.0,False,0,False
32049,LR-60,Light jet,21000.0,2024-11-12,7,2024-11-14,2024-11-14,KCSG,KBLM,11,3,KCSG - KBLM,2,False,fall,0.0,False,0,False
32051,Cessna Citation XLS,Midsize jet,24600.0,2024-11-14,7,2024-11-14,2024-11-14,KCSG,KBLM,11,3,KCSG - KBLM,0,False,fall,0.0,False,0,False
31276,Beechcraft Hawker 400XP,Light jet,14900.0,2024-11-14,7,2024-11-14,2024-11-14,KCSG,KBLM,11,3,KCSG - KBLM,0,False,fall,0.0,False,0,False
31290,Learjet 45XR,Super light jet,15500.0,2024-11-13,7,2024-11-14,2024-11-14,KCSG,KBLM,11,3,KCSG - KBLM,1,False,fall,0.0,False,0,False
31372,Cessna Citation Ultra,Light jet,17885.0,2024-11-14,6,2024-11-14,2024-11-14,KOPF,KBWI,11,3,KOPF - KBWI,0,False,fall,0.0,False,0,False
31374,Beechcraft Hawker 800XP,Midsize jet,11000.0,2024-11-14,6,2024-11-14,2024-11-14,KOPF,KBWI,11,3,KOPF - KBWI,0,False,fall,0.0,False,0,False
31376,Cessna Citation X,Super midsize jet,24646.0,2024-11-14,6,2024-11-14,2024-11-14,KOPF,KBWI,11,3,KOPF - KBWI,0,False,fall,0.0,False,0,False
31378,Bombardier Challenger 300,Super midsize jet,16481.0,2024-11-14,6,2024-11-14,2024-11-14,KOPF,KBWI,11,3,KOPF - KBWI,0,False,fall,0.0,False,0,False
31385,Nextant 400XTi,Light jet,9975.0,2024-11-14,6,2024-11-14,2024-11-14,KOPF,KBWI,11,3,KOPF - KBWI,0,False,fall,0.0,False,0,False
31391,Beechcraft Beechjet 400,Light jet,16378.0,2024-11-14,6,2024-11-14,2024-11-14,KOPF,KBWI,11,3,KOPF - KBWI,0,False,fall,0.0,False,0,False
31393,Mid Size Jet,Midsize jet,15000.0,2024-11-14,6,2024-11-14,2024-11-14,KOPF,KBWI,11,3,KOPF - KBWI,0,False,fall,0.0,False,0,False
31395,Cessna Citation XLS,Midsize jet,14999.0,2024-11-14,6,2024-11-14,2024-11-14,KOPF,KBWI,11,3,KOPF - KBWI,0,False,fall,0.0,False,0,False
31399,Nextant 400XTi,Light jet,9000.0,2024-11-14,6,2024-11-14,2024-11-14,KOPF,KBWI,11,3,KOPF - KBWI,0,False,fall,0.0,False,0,False
31409,Dassault Falcon 900B,Heavy jet,18730.0,2024-11-14,6,2024-11-14,2024-11-14,ESTO,ESTB,11,3,ESTO - ESTB,0,False,fall,0.0,False,0,False
31410,Dassault Falcon 900B,Heavy jet,18730.0,2024-11-14,6,2024-11-14,2024-11-14,KOPF,KBWI,11,3,KOPF - KBWI,0,False,fall,0.0,False,0,False
31428,Cessna Citation XLS,Midsize jet,12950.0,2024-11-14,6,2024-11-14,2024-11-14,KOPF,KBWI,11,3,KOPF - KBWI,0,False,fall,0.0,False,0,False
31437,Gulfstream G-IV,Heavy jet,23000.0,2024-11-14,15,2024-11-14,2024-11-14,KOPF,KBWI,11,3,KOPF - KBWI,0,False,fall,0.0,False,0,False
31483,Cessna Citation CJ2+,Light jet,13642.0,2024-11-14,1,2024-11-14,2024-11-14,KIAD,KPDK,11,3,KIAD - KPDK,0,False,fall,0.0,False,0,False
31491,Falcon 100,Super light jet,12050.0,2024-11-13,1,2024-11-14,2024-11-14,KIAD,KPDK,11,3,KIAD - KPDK,1,False,fall,0.0,False,0,False
31493,Cessna Citation X,Super midsize jet,28045.0,2024-11-14,1,2024-11-14,2024-11-14,KIAD,KPDK,11,3,KIAD - KPDK,0,False,fall,0.0,False,0,False
31499,Cirrus SR22,Piston,6907.0,2024-11-14,1,2024-11-14,2024-11-15,KIAD,KPDK,11,3,KIAD - KPDK,0,False,fall,1.0,False,0,False
31503,Cirrus SR22,Piston,7247.0,2024-11-14,1,2024-11-14,2024-11-15,KIAD,KRMG,11,3,KIAD - KRMG,0,False,fall,1.0,False,0,False
31505,Pilatus PC-12 NG,Turbo prop,13331.0,2024-11-14,1,2024-11-14,2024-11-14,KIAD,KPDK,11,3,KIAD - KPDK,0,False,fall,0.0,False,0,False
31522,Gulfstream G-IV,Heavy jet,23312.0,2024-11-14,6,2024-11-14,,KOPF,KBWI,11,3,KOPF - KBWI,0,False,fall,,False,0,False
31548,Cessna Citation Excel,Midsize jet,16359.0,2024-11-14,,2024-11-14,2024-11-14,KIAD,KRMG,11,3,KIAD - KRMG,0,False,fall,0.0,False,0,False
31550,Pilatus PC-12 NG,Turbo prop,11200.0,2024-11-14,6,2024-11-14,2024-11-14,KIAD,KRMG,11,3,KIAD - KRMG,0,False,fall,0.0,False,0,False
31552,Cessna Citation CJ3,Light jet,14500.0,2024-11-14,2,2024-11-14,2024-11-14,KIAD,KRMG,11,3,KIAD - KRMG,0,False,fall,0.0,False,0,False
31554,Pilatus PC-12 NGX,Turbo prop,17450.0,2024-11-14,2,2024-11-14,2024-11-14,KIAD,KRMG,11,3,KIAD - KRMG,0,False,fall,0.0,False,0,False
14618,Bombardier Challenger 300 Floating Fleet,Super midsize jet,71266.0,2024-09-03,,2024-11-14,,KPBI,KEGE,11,3,KPBI - KEGE,72,False,fall,,False,0,False
14684,GULFSTREAM 500,Unknown,6500.0,2024-09-09,3,2024-11-14,,LOWW,LIPZ,11,3,LOWW - LIPZ,66,False,fall,,False,0,False
15240,Light Jet,Light jet,15941.0,2024-11-07,3,2024-11-14,2024-11-14,KONT,KAPA,11,3,KONT - KAPA,7,False,fall,0.0,False,0,False
15276,MID SIZE JET,Midsize jet,17351.0,2024-11-07,3,2024-11-14,2024-11-14,KONT,KAPA,11,3,KONT - KAPA,7,False,fall,0.0,False,0,False
15350,Cessna Citation X,Super midsize jet,15500.0,2024-11-12,,2024-11-14,,KCSG,KMJX,11,3,KCSG - KMJX,2,False,fall,,False,0,False
15354,MID SIZE JET,Midsize jet,13347.0,2024-11-12,7,2024-11-14,2024-11-14,KCSG,KBLM,11,3,KCSG - KBLM,2,False,fall,0.0,False,0,False
8316,Citation X,Super midsize jet,46600.0,2024-11-13,4,2024-11-14,2024-11-14,KAUS,TJSJ,11,3,KAUS - TJSJ,1,False,fall,0.0,False,0,False
8341,Citation X,Super midsize jet,50967.0,2024-11-13,4,2024-11-14,2024-11-14,KAUS,TJSJ,11,3,KAUS - TJSJ,1,False,fall,0.0,False,0,False
8398,Citation Ultra,Light jet,17885.0,2024-11-13,6,2024-11-14,2024-11-14,KOPF,KBWI,11,3,KOPF - KBWI,1,False,fall,0.0,False,0,False
8399,Hawker 800XP,Midsize jet,11000.0,2024-11-13,6,2024-11-14,2024-11-14,KOPF,KBWI,11,3,KOPF - KBWI,1,False,fall,0.0,False,0,False
8400,Challenger 300,Super midsize jet,16481.0,2024-11-13,6,2024-11-14,2024-11-14,KOPF,KBWI,11,3,KOPF - KBWI,1,False,fall,0.0,False,0,False
8405,Citation Excel,Midsize jet,15500.0,2024-11-13,6,2024-11-14,2024-11-14,KOPF,KBWI,11,3,KOPF - KBWI,1,False,fall,0.0,False,0,False
8421,Falcon 900B,Heavy jet,18730.0,2024-11-13,6,2024-11-14,2024-11-14,KOPF,KBWI,11,3,KOPF - KBWI,1,False,fall,0.0,False,0,False
8447,Piper Aerostar 600,Piston,5900.0,2024-11-13,1,2024-11-14,2024-11-15,KIAD,KPDK,11,3,KIAD - KPDK,1,False,fall,1.0,False,0,False
8448,Piper Aerostar 600,Piston,5900.0,2024-11-13,1,2024-11-14,2024-11-14,KIAD,KRMG,11,3,KIAD - KRMG,1,False,fall,0.0,False,0,False
8452,Citation CJ2+,Light jet,13642.0,2024-11-13,1,2024-11-14,2024-11-15,KIAD,KPDK,11,3,KIAD - KPDK,1,False,fall,1.0,False,0,False
8454,Citation X,Super midsize jet,28045.0,2024-11-13,1,2024-11-14,2024-11-14,KIAD,KPDK,11,3,KIAD - KPDK,1,False,fall,0.0,False,0,False
8455,Citation CJ1,Entry level jet (VLJ),19600.0,2024-11-13,1,2024-11-14,2024-11-14,KIAD,KPDK,11,3,KIAD - KPDK,1,False,fall,0.0,False,0,False
8457,Cirrus SR 22,Piston,6907.0,2024-11-13,1,2024-11-14,2024-11-15,KIAD,KPDK,11,3,KIAD - KPDK,1,False,fall,1.0,False,0,False
8460,Cirrus SR 22,Piston,7247.0,2024-11-13,1,2024-11-14,2024-11-15,KIAD,KRMG,11,3,KIAD - KRMG,1,False,fall,1.0,False,0,False
8462,Pilatus PC12/47E (NG),Turbo prop,13331.0,2024-11-13,1,2024-11-14,2024-11-15,KIAD,KPDK,11,3,KIAD - KPDK,1,False,fall,1.0,False,0,False
8474,Challenger 350,Super midsize jet,34250.0,2024-11-13,1,2024-11-14,2024-11-14,KIAD,KPDK,11,3,KIAD - KPDK,1,False,fall,0.0,False,0,False
8487,Pilatus PC12 NGX,Turbo prop,17450.0,2024-11-14,2,2024-11-14,2024-11-15,KIAD,KRMG,11,3,KIAD - KRMG,0,False,fall,1.0,False,0,False
8489,Hawker 900 XP,Midsize jet,27030.0,2024-11-14,2,2024-11-14,2024-11-14,LTFM,LYPG,11,3,LTFM - LYPG,0,False,fall,0.0,False,0,False
8490,Learjet 35A,Light jet,20246.0,2024-11-14,2,2024-11-14,2024-11-14,LTFM,LYPG,11,3,LTFM - LYPG,0,False,fall,0.0,False,0,False
8492,Piper Aerostar 600,Piston,5900.0,2024-11-14,1,2024-11-14,2024-11-14,KIAD,KRMG,11,3,KIAD - KRMG,0,False,fall,0.0,False,0,False
8493,Citation Bravo,Light jet,15900.0,2024-11-14,2,2024-11-14,2024-11-14,LTFM,LYPG,11,3,LTFM - LYPG,0,False,fall,0.0,False,0,False
8496,Pilatus PC12 NGX,Turbo prop,17400.0,2024-11-14,2,2024-11-14,2024-11-15,KIAD,KRMG,11,3,KIAD - KRMG,0,False,fall,1.0,False,0,False
8499,Hawker 800XP,Midsize jet,15499.0,2024-11-14,2,2024-11-14,2024-11-14,KIAD,KPDK,11,3,KIAD - KPDK,0,False,fall,0.0,False,0,False
8531,Phenom 300,Super light jet,22943.0,2024-11-14,1,2024-11-14,2024-11-15,KLAX,KLBB,11,3,KLAX - KLBB,0,False,fall,1.0,False,0,False
7872,Legacy 650,Heavy jet,62434.0,2024-11-07,3,2024-11-14,2024-11-14,EGSS,UBBB,11,3,EGSS - UBBB,7,False,fall,0.0,False,0,False
7874,Challenger 300,Super midsize jet,53000.0,2024-11-07,3,2024-11-14,2024-11-14,EGSS,UBBB,11,3,EGSS - UBBB,7,False,fall,0.0,False,0,False
7875,Gulfstream GIV,Heavy jet,80000.0,2024-11-07,3,2024-11-14,2024-11-14,EGSS,UBBB,11,3,EGSS - UBBB,7,False,fall,0.0,False,0,False
7876,Legacy 600,Heavy jet,68900.0,2024-11-07,3,2024-11-14,2024-11-14,EGSS,UBBB,11,3,EGSS - UBBB,7,False,fall,0.0,False,0,False
7877,Cessna 650 Citation,Midsize jet,34662.0,2024-11-07,3,2024-11-14,2024-11-14,EGSS,UBBB,11,3,EGSS - UBBB,7,False,fall,0.0,False,0,False
7883,Challenger 350,Super midsize jet,60070.0,2024-11-07,3,2024-11-14,2024-11-14,EGSS,UBBB,11,3,EGSS - UBBB,7,False,fall,0.0,False,0,False
7675,Challenger 300,Super midsize jet,49150.0,2024-11-05,2,2024-11-14,2024-11-14,KSUA,KTTD,11,3,KSUA - KTTD,9,False,fall,0.0,False,0,False
7681,Gulfstream IVSP,Heavy jet,45000.0,2024-11-05,2,2024-11-14,2024-11-14,KSUA,KTTD,11,3,KSUA - KTTD,9,False,fall,0.0,False,0,False
7738,Citation X,Super midsize jet,38000.0,2024-11-05,2,2024-11-14,2024-11-14,KSUA,KTTD,11,3,KSUA - KTTD,9,False,fall,0.0,False,0,False
7741,Learjet 55,Midsize jet,47950.0,2024-11-05,2,2024-11-14,2024-11-14,KSUA,KTTD,11,3,KSUA - KTTD,9,False,fall,0.0,False,0,False
7758,Citation CJ2,Light jet,9858.0,2024-11-05,2,2024-11-14,2024-11-14,EKCH,EHAM,11,3,EKCH - EHAM,9,False,fall,0.0,False,0,False
7759,Nextant 400XTi,Light jet,11130.0,2024-11-05,2,2024-11-14,2024-11-14,EKCH,EHAM,11,3,EKCH - EHAM,9,False,fall,0.0,False,0,False
7760,Phenom 300,Super light jet,12720.0,2024-11-05,2,2024-11-14,2024-11-14,EKCH,EHAM,11,3,EKCH - EHAM,9,False,fall,0.0,False,0,False
7761,Citation CJ2,Light jet,12508.0,2024-11-05,2,2024-11-14,2024-11-14,EKCH,EHAM,11,3,EKCH - EHAM,9,False,fall,0.0,False,0,False
7762,Citation CJ2+,Light jet,13568.0,2024-11-05,2,2024-11-14,2024-11-14,EKCH,EHAM,11,3,EKCH - EHAM,9,False,fall,0.0,False,0,False
7773,Citation M2,Entry level jet (VLJ),10494.0,2024-11-05,2,2024-11-14,2024-11-14,EKCH,EHAM,11,3,EKCH - EHAM,9,False,fall,0.0,False,0,False
7774,Cessna 525A CJ2,Light jet,11024.0,2024-11-05,2,2024-11-14,2024-11-14,EKCH,EHAM,11,3,EKCH - EHAM,9,False,fall,0.0,False,0,False
7775,Citation CJ3,Light jet,12455.0,2024-11-05,2,2024-11-14,2024-11-14,EKCH,EHAM,11,3,EKCH - EHAM,9,False,fall,0.0,False,0,False
